,0,1,2,3,4,5,6,7,8,9
108,,,75,,46,0,28,,0,
109,,1,81,,46,0,33,34,2,
110,,0,,0,-42,-9,26,,100,
111,37,,106,17,28,0,69,77,,
112,,0,77,0,-6,-19,41,85,,
113,43,,84,0,44,,41,41,,1
114,,-1,81,0,36,0,45,45,,
115,,,,0,0,-3,23,,56,4
116,,5,88,0,56,0,30,,2,
117,,0,88,-4,46,0,40,41,2,1
118,,-1,,2,70,0,2,36,34,5
119,,-1,,-1,,-2,32,,0,
120,,2,83,0,,,4,126,122,5
121,37,,97,0,24,-30,60,73,14,1
122,,-3,,2,46,0,63,,,1
123,37,0,78,0,16,-11,42,63,22,1
124,,,78,0,12,-10,41,,24,1
125,56,0,,5,,0,22,101,80,
126,55,0,,5,-24,0,27,108,82,4
127,,2,80,0,54,0,26,,0,1
128,,0,77,-2,,0,21,48,28,4
129,37,0,104,-9,28,0,67,75,8,1
130,,-1,79,0,16,0,23,63,,4
131,,,,0,42,-16,42,44,,1
132,,-1,89,0,,-14,48,50,2,1
133,39,0,,-2,38,0,68,,,1
134,46,,107,0,46,,,,0,
135,,1,76,0,44,8,32,,0,1
136,53,0,79,0,,,26,24,0,1
137,44,,81,-1,44,5,37,37,0,1
138,37,,75,-2,,0,38,,2,1
139,52,4,84,-1,52,-2,31,,0,1
140,,,,6,-40,10,5,126,,5
141,,0,76,,,4,39,,2,
142,43,-5,83,0,,-9,39,,2,1
143,,,76,0,38,-24,35,,2,1
144,,0,86,,,-10,,,2,1
145,,-2,110,0,68,0,43,43,0,
146,,-67,,0,36,31,69,,,1
147,,,86,-3,42,0,44,,0,1
148,56,,84,0,54,-19,28,30,2,
149,,2,80,0,38,4,42,41,0,
150,,,86,0,44,-3,41,,,
151,,0,83,-1,44,0,,,0,1
152,,-2,83,0,44,-7,37,,2,1
153,,,88,0,54,4,35,,0,1
154,,0,83,0,52,19,31,31,,1
155,,,81,0,38,-3,41,43,2,1
156,,0,88,0,46,0,41,,0,
157,,2,76,-3,44,-5,,,0,1
158,,1,,0,42,4,55,,,1
159,37,0,,2,,0,44,55,10,
160,,0,86,,-4,,3,92,88,
161,56,,,4,-22,0,25,,,4
162,,,98,-4,,0,42,57,14,4
163,,2,78,0,,9,32,,,1
164,43,-1,,0,42,-6,39,41,,
165,55,,95,-2,,0,40,46,6,
166,,0,78,0,,-11,42,,36,1
167,,1,87,-6,,-4,39,41,2,1
168,,0,90,0,30,9,53,,,1
169,55,0,96,0,,9,41,,8,4
170,51,,84,4,52,1,33,,0,1
171,37,0,78,0,12,11,41,65,,
172,37,0,97,-6,34,0,,63,,1
173,,,90,,28,0,53,,,1
174,,57,82,0,-42,-4,12,126,114,2
175,,-2,111,0,60,0,50,,2,1
176,,0,86,0,60,21,28,27,0,1
177,,0,95,3,50,4,,,0,1
178,,,79,0,46,6,33,,0,
179,,3,,0,,0,38,38,0,1
180,37,0,81,0,18,-26,44,,18,
181,,-3,88,0,44,0,44,44,0,1
182,,0,77,0,42,-8,34,,,1
183,84,,,0,6,-6,5,,78,
184,,0,81,0,,7,43,,,1
185,43,0,77,0,42,-19,34,,2,1
186,,,98,4,50,23,,49,,4
187,,,78,-2,50,0,,,2,
188,,,86,0,,0,,,0,1
189,,0,81,0,42,-10,,,2,
190,37,,79,0,,9,42,,2,1
191,,,91,0,56,,33,34,0,
192,,0,,,44,0,49,50,0,1
193,38,3,76,0,38,,38,37,0,1
194,79,6,83,1,-40,13,4,,120,
195,,-1,76,0,36,0,39,,0,1
196,,-3,88,0,2,-25,3,,82,
197,,0,77,0,26,-19,41,,10,1
198,,,79,0,,14,34,33,0,1
199,,0,83,2,38,-1,42,,2,
200,43,,,,42,-34,34,,,1
201,56,2,81,4,-4,0,25,86,62,4
202,37,0,103,0,24,16,,,14,1
203,,1,90,3,50,0,39,,2,1
204,,0,84,8,44,-8,39,,2,1
205,,0,88,-3,6,0,3,,,5
206,47,-2,,0,46,0,59,60,,1
207,,,,-104,30,-17,69,75,6,3
208,,0,91,2,56,0,33,34,2,
209,46,0,78,-7,,5,32,,0,
210,,,,-2,,-10,40,,6,4
211,,0,82,0,56,10,,25,0,
212,39,-2,86,0,38,0,,47,0,1
213,51,2,81,-5,50,0,30,,2,1
214,,,75,0,20,11,38,,16,1
215,,-2,80,0,,-20,,41,,1
216,46,,88,0,46,3,42,,0,1
217,37,0,78,,6,-4,41,73,32,1
218,,0,79,-2,44,0,35,35,0,1
219,,4,,0,,0,38,,0,
220,,,93,0,,4,55,,22,1
221,,0,77,0,,,21,,,4
222,,0,79,-4,24,0,42,,14,1
223,,0,87,-7,46,0,41,41,0,
224,,,86,0,52,-4,33,,,1
225,,0,79,0,,0,39,41,,1
226,82,,,0,-6,0,3,,,5
227,,-5,111,0,60,0,50,51,2,1
228,,,87,0,46,7,41,41,0,
229,,-3,88,0,52,0,35,,,1
230,,0,78,0,,-6,42,,40,
231,,0,78,-7,42,0,35,37,2,1
232,42,-4,85,0,42,0,43,,,
233,,,79,3,,0,37,38,,1
234,,-2,82,0,-40,0,4,,120,5
235,,0,88,0,46,0,39,41,2,1
236,,,82,-2,-40,,,,120,5
237,,,77,2,38,0,38,,0,
238,,,77,0,42,0,34,35,2,
239,,,108,-2,,-28,1,38,38,
240,,-1,81,-6,54,-8,26,,0,
241,,,106,,38,-28,,,2,1
242,,-4,,,,0,28,,0,
243,,,76,0,34,13,39,,4,1
244,42,,78,0,42,0,36,,,1
245,42,5,82,0,42,0,40,41,0,
246,,0,103,,,-17,50,,2,1
247,,4,106,0,18,0,68,,20,1
248,49,-1,,0,,5,33,,0,1
249,,0,77,5,46,,31,,0,1
250,,,95,0,,26,40,51,12,4
251,,1,107,0,38,-7,66,,2,1
252,37,,,-2,26,1,39,,12,1
253,,-4,77,0,44,4,34,,0,1
254,56,0,,,,,22,65,42,
255,,2,81,0,52,0,29,29,,1
256,,,,0,2,-11,40,75,34,
257,55,0,82,0,-24,-16,26,,82,4
258,,0,83,0,,-5,47,,32,1
259,,4,77,0,,-21,32,,2,1
260,,1,,0,52,12,29,,0,
261,54,3,83,-3,,,,,0,1
262,,,103,0,72,24,1,31,30,
263,44,0,82,1,44,1,38,,,1
264,45,4,87,-1,44,0,,,2,
265,,0,,0,20,-28,22,,36,4
266,37,,76,-3,,-7,39,,,1
267,,,,0,12,11,23,,42,4
268,,,88,2,,0,44,44,,
269,44,,87,-5,44,0,43,,0,1
270,,,77,1,20,0,40,56,16,1
271,,,,0,10,0,42,68,,
272,,1,80,0,,1,24,,0,1
273,47,,86,0,46,0,39,39,0,1
274,49,,107,-1,50,0,58,58,,1
275,,,82,,56,0,25,,0,1
276,,1,108,0,,,66,,,
277,,,79,,10,13,42,68,,1
278,,,86,0,44,21,,,0,1
279,,0,87,-1,56,18,32,,0,1
280,,,86,-2,46,0,,39,0,1
281,,0,88,-1,56,,31,,0,1
282,41,-1,100,0,42,0,59,,0,
283,,,79,0,50,1,30,30,0,
284,,0,,0,30,-7,37,,24,4
285,107,,108,,,-23,1,,38,5
286,,,98,-3,50,18,42,,6,4
287,,,,0,56,23,,,,1
288,44,2,83,0,44,9,39,,0,1
289,,-1,86,0,,4,37,37,0,
290,37,,78,0,8,21,41,,,1
291,,0,78,0,12,-9,41,,24,1
292,,0,102,0,,15,59,,0,1
293,39,0,79,-1,38,-2,41,41,,1
294,,1,87,0,-4,0,3,,88,
295,,,84,,52,0,31,32,0,1
296,,-3,81,0,,0,31,32,2,1
297,37,0,76,0,,-20,40,55,,
298,45,0,,0,,-11,37,,2,1
299,37,,78,,2,-24,42,,,1
300,,0,81,-7,42,0,38,,2,1
301,,-1,,0,42,0,,,,1
302,55,0,82,0,-38,-6,26,121,94,4
303,,-1,88,0,,0,44,,0,1
304,,0,106,0,34,-12,69,,4,1
305,,0,79,0,46,5,34,,0,1
306,,,79,0,10,224,42,69,26,1
307,,,81,8,-40,9,5,,,5
308,,-1,76,0,44,,32,32,0,1
309,56,,88,0,54,-5,32,,2,1
310,,0,81,-4,46,0,32,34,2,1
311,,0,,-1,0,-3,23,,,
312,,0,96,4,34,0,40,62,22,4
313,44,0,86,0,,-19,42,,,1
314,,-4,96,0,50,0,,47,,4
315,,,,0,,4,42,81,40,1
316,,1,95,-3,50,0,,46,0,
317,,0,95,1,,0,58,,26,1
318,,-4,108,0,70,0,1,38,36,5
319,,,77,0,,-7,41,,10,1
320,56,,86,1,56,0,,30,0,1
321,,,80,-7,,0,,,0,
322,37,0,76,0,36,3,39,,0,
323,80,1,84,0,-28,0,,,108,
324,,3,79,0,44,-2,,,,
325,,1,86,0,44,4,,42,0,1
326,,-1,86,0,50,-6,,,2,1
327,,-1,78,,46,14,33,32,0,1
328,46,,86,0,46,4,41,40,0,1
329,,,,1,42,0,42,,0,
330,56,,,0,,0,33,32,0,1
331,,,79,,,0,,54,10,1
332,,,,0,42,0,45,,2,1
333,,0,,0,,26,4,,80,5
334,,0,84,,54,11,32,,0,
335,,0,79,-1,6,-3,23,,50,4
336,,,,0,24,-18,44,,14,1
337,,,77,5,26,0,40,,10,1
338,41,0,76,0,42,25,35,35,,
339,45,-4,107,0,,-19,62,,2,1
340,45,1,86,-3,44,0,40,,2,
341,50,-2,81,-6,50,-8,32,32,0,
342,48,-2,,0,,-3,47,,2,1
343,,0,97,-2,52,1,41,45,,4
344,37,0,83,-1,18,0,47,,18,1
345,,0,,0,38,-21,41,,2,1
346,,0,109,0,62,11,48,,0,
347,,-2,,0,42,-16,34,36,2,
348,,0,110,1,50,0,60,61,,1
349,,,77,0,34,-2,40,44,,1
350,48,-4,79,,,0,31,33,2,1
351,55,1,81,0,,0,27,,0,1
352,,0,,5,34,1,43,,,1
353,,-2,93,3,46,5,47,,0,
354,,-3,78,0,,12,37,,0,1
355,,5,86,0,,7,40,,0,1
356,,-3,,0,42,0,57,,2,1
357,46,0,,0,44,-26,42,,2,1
358,,0,88,1,-2,0,3,,88,
359,56,-1,,0,54,3,,,2,1
360,,,78,,6,-31,23,73,50,4
361,41,2,86,5,42,10,45,,0,
362,,0,86,0,-6,-21,3,,90,5
363,,1,77,0,16,-1,22,,40,
364,,-2,81,0,42,6,40,,0,1
365,,0,78,,,-24,23,,32,
366,,2,,0,44,,40,,,1
367,,0,76,,44,,32,32,0,1
368,,,77,,28,511,40,48,8,1
369,,0,81,,24,-5,,,,1
370,,3,,0,44,12,32,,0,1
371,,0,77,-1,,2,40,43,,1
372,,0,79,0,,,42,,2,
373,,0,76,0,,24,39,,8,1
374,,,86,0,44,22,42,42,0,1
375,,,77,,,-14,32,,2,1
376,,0,83,0,52,9,32,,0,
377,,0,78,-4,28,0,41,,8,1
378,,,,-3,42,0,37,,,1
379,47,,,7,46,0,,,0,1
380,,0,82,5,56,0,25,,,1
381,,0,,0,,1,39,41,2,
382,,0,82,0,-12,-13,26,,68,4
383,,5,80,0,-2,4,24,,58,
384,,,106,-3,72,8,1,,34,
385,,0,82,0,56,27,26,,0,1
386,,0,86,0,60,3,28,,0,1
387,,0,,0,20,6,44,,16,1
388,,0,77,-7,,,34,36,2,1
389,,5,,,52,9,51,50,0,
390,,0,95,,18,-10,58,77,18,1
391,56,,,0,-10,5,21,87,66,
392,,0,88,5,,0,30,,2,1
393,37,0,106,0,24,-2,69,83,,1
394,,,81,0,42,,37,39,2,1
395,,4,86,0,42,0,,,2,1
396,56,0,90,0,54,-16,34,,,
397,,0,86,-2,42,-30,42,44,2,1
398,43,0,86,2,,-1,43,45,,
399,64,0,113,0,62,-12,48,,2,
400,,,81,0,42,-13,37,,2,1
401,,,79,-4,36,-5,41,43,2,1
402,,0,78,0,10,20,,,26,1
403,,0,86,,44,-12,41,,2,
404,41,0,,0,42,9,41,41,0,
405,,,82,0,50,11,33,,0,
406,,2,81,1,,,,,118,5
407,37,0,76,-1,,0,39,,6,1
408,,,86,0,54,0,30,,2,
409,50,,,5,50,0,27,,,1
410,,,106,-3,,-5,69,69,,1
411,,,83,0,42,10,41,41,0,
412,,-3,,6,38,0,39,39,0,
413,,-2,75,0,36,-13,,,,
414,,0,77,0,,-3,41,,62,
415,,0,83,0,-30,-2,27,,86,4
416,,0,81,0,,-4,38,,2,1
417,,3,102,0,50,2,,53,,1
418,,-3,77,6,38,0,39,,0,1
419,45,0,76,,44,-6,31,,2,1
420,37,-5,77,0,36,1,40,41,,1
421,59,0,86,0,56,-5,27,,2,1
422,,0,83,0,16,-24,47,68,22,1
423,45,-1,79,0,46,9,34,,0,1
424,,2,,-13,0,1,17,72,56,4
425,,-4,79,0,,-15,33,,2,1
426,,-3,77,0,44,17,33,,0,1
427,,,,0,-22,-13,,,104,5
428,,0,81,-1,36,0,,45,,
429,48,0,82,-1,46,-2,34,,,1
430,47,3,86,2,46,0,40,,0,1
431,42,2,,1,,0,44,45,2,
432,,,109,2,60,0,47,49,2,1
433,,0,85,0,,8,36,,,
434,,1,113,,,0,49,,2,1
435,,0,77,4,8,0,41,,28,1
436,,,77,-2,8,0,40,,,1
437,56,5,,0,50,1,40,,8,4
438,,1,76,0,42,0,33,34,2,1
439,55,0,78,-1,8,1,23,,48,
440,41,-1,81,0,42,15,41,40,0,1
441,79,0,83,0,-30,38,4,,110,
442,,,86,,52,5,35,34,0,1
443,56,0,95,0,56,4,39,,,
444,,0,,0,24,-13,68,82,14,1
445,,,81,0,,-17,36,,2,1
446,45,,108,0,44,0,63,64,0,1
447,,-5,,,42,0,67,,0,1
448,,,90,0,,11,44,,0,1
449,54,,88,-2,54,0,34,,0,1
450,,-4,90,0,,0,53,,8,
451,,0,85,,,0,42,44,2,
452,,,88,-3,,-12,48,50,2,
453,42,-5,84,0,,0,42,43,2,1
454,51,4,,0,50,-11,34,,,1
455,,,92,,26,31,54,66,,
456,,,79,-1,38,0,39,,,
457,,0,88,0,,-12,42,44,2,1
458,55,4,77,0,54,,22,,0,1
459,,0,81,1,36,0,43,44,2,1
460,,,105,0,,22,,87,18,
461,,0,86,-2,44,2,43,42,0,1
462,,-5,,,,0,26,,0,
463,,0,83,0,8,21,46,,30,
464,,4,89,0,54,0,34,,,1
465,,0,83,4,38,-7,42,44,2,
466,37,,,0,12,11,43,,24,1
467,,0,,0,26,-25,66,,12,
468,39,1,86,7,38,0,46,,,1
469,52,-2,83,0,,0,32,,0,1
470,,0,81,0,12,-1,44,68,24,1
471,37,0,105,,,,68,,18,1
472,,-1,79,0,42,-30,36,,2,1
473,37,0,77,0,38,4,39,,0,1
474,55,0,79,0,16,-18,23,,40,4
475,,0,107,1,,0,70,76,6,
476,,0,84,-1,42,-1,42,43,,
477,,0,77,-7,,10,22,62,,4
478,,,82,0,50,5,33,,0,1
479,,,88,0,46,22,42,,,1
480,,0,88,3,52,-10,35,,2,1
481,,0,,0,50,-12,31,,2,1
482,41,0,,0,42,7,41,,0,1
483,,,106,0,46,14,61,,0,
484,,,,0,,,37,,0,1
485,45,0,76,0,,25,30,,0,1
486,,0,,0,-2,,20,,58,4
487,48,1,94,1,46,,46,,2,
488,,0,95,0,,0,58,,,
489,,,,-24,46,0,40,,0,1
490,52,,,0,52,0,,,0,
491,,1,77,0,46,6,,,0,
492,,2,93,0,46,23,48,,0,
493,,0,,0,38,-28,43,,2,1
494,55,-1,87,0,54,-2,32,33,2,1
495,,-1,87,0,42,-15,44,,2,1
496,56,,76,-4,-18,0,20,,74,4
497,,,76,0,38,10,38,,,
498,,0,84,3,50,0,35,,0,
499,,,,,38,-14,37,,2,
500,,0,95,0,,-15,40,,8,4
501,,0,,0,6,2,46,,,
502,,,80,0,38,0,42,,0,
503,,0,77,0,44,-13,31,,2,1
504,,0,88,0,50,2,39,,,1
505,56,,97,0,,-14,41,,12,
506,43,,87,0,44,20,44,,0,1
507,,-1,,2674,,14,21,99,78,4
508,37,,,-1,24,-4,68,82,14,1
509,56,,95,0,50,6,40,,6,4
510,,-2,78,-1,,0,24,24,0,1
511,,4,77,,50,3,28,28,,1
512,,,,-6,38,0,39,39,0,
513,56,0,,0,54,3,36,,2,1
514,,,82,0,44,-25,37,38,2,1
515,,0,93,0,,-4,48,50,2,
516,,1,75,0,,-20,31,,,1
517,,0,,-1,50,15,38,,,
518,,,82,-1,38,-13,41,43,2,1
519,,0,85,0,44,,39,,2,
520,,0,,0,2,28,41,75,34,1
521,,0,82,,,1,45,,22,1
522,37,0,100,0,,-11,64,,4,
523,,0,76,0,26,-9,39,50,10,
524,,0,77,1,26,9,40,,12,1
525,44,,89,0,,17,45,,0,1
526,,0,80,0,28,,43,52,8,1
527,,1,106,-1,,3,65,,0,1
528,38,2,79,0,,8,41,,0,1
529,55,4,81,1,54,0,27,,0,1
530,56,0,97,-6,46,0,,,10,4
531,,0,78,0,0,-17,,,36,1
532,,-1,108,0,60,0,,48,2,1
533,,0,97,-3,46,0,41,50,10,4
534,,0,88,1,,19,40,39,,1
535,,,83,0,28,10,46,,,1
536,,0,76,-7,,11,34,,0,
537,,0,77,,,,40,,4,1
538,,0,95,0,50,28,47,,0,
539,,0,85,0,44,-27,39,41,,
540,,0,,-2,38,-11,45,,2,
541,,0,,0,46,,37,,,1
542,47,2,83,0,46,0,36,,0,1
543,,0,84,0,-36,5,4,120,116,5
544,,,83,,42,-8,39,,2,1
545,50,,86,6,50,0,36,,0,
546,,0,,0,,-8,38,,12,1
547,53,,,0,54,17,33,,0,1
548,,0,77,0,10,-18,21,66,46,4
549,,,84,0,-22,-2,4,,104,5
550,,0,95,0,,29,40,59,20,4
551,,0,77,3,-10,0,22,,66,4
552,55,0,96,3,44,26,41,,12,4
553,,1,79,0,42,0,37,38,,1
554,,,76,0,20,0,39,55,16,
555,,-1,79,0,28,0,42,51,8,1
556,,,,-4,46,0,41,51,10,
557,44,,107,,44,0,63,,0,1
558,,5,87,,50,0,36,,2,1
559,37,0,83,0,6,-10,47,,,1
560,,0,,,-28,1,27,,84,4
561,37,,,0,28,21,39,48,,1
562,,0,79,-1,38,4,41,,0,
563,37,,77,0,34,0,40,,4,1
564,37,0,80,5,,0,,54,10,1
565,,,95,-1,52,21,40,,4,
566,,0,76,0,-22,3,21,,78,4
567,,0,105,0,,5,68,82,14,
568,,0,79,5,42,0,37,,2,
569,,0,76,2,30,25,40,,6,
570,,0,106,-3,24,0,69,,,1
571,,0,,0,46,-6,39,,2,1
572,,0,86,-7,46,4,41,40,,1
573,58,0,,-7,,0,22,23,0,1
574,,,84,2,46,0,36,37,2,
575,,0,,0,46,18,36,,0,1
576,,,83,0,34,21,46,49,2,
577,105,0,106,-1,,0,1,36,34,5
578,44,0,,0,44,12,43,,0,
579,,0,,0,46,-3,52,,2,1
580,41,-1,81,0,,-10,41,43,2,
581,,,76,0,36,,38,39,,
582,,0,104,,16,-11,67,,,1
583,,0,86,,44,0,41,,2,
584,,,80,0,38,-21,39,41,2,1
585,49,0,78,-6,50,18,,29,0,1
586,,-1,106,0,42,0,,,2,1
587,,0,81,-5,,-1,,,2,
588,,-2,,0,50,-13,,,2,1
589,,,89,0,,4,33,,0,1
590,,5,,-1,54,8,28,,0,1
591,,1,83,-3,54,0,,,,1
592,,0,86,1,44,0,42,42,,1
593,,,82,0,44,-9,37,,,1
594,37,,77,0,36,-11,40,,2,1
595,,,,0,,0,4,108,104,
596,,0,76,1,46,0,28,,0,1
597,45,0,88,0,44,-7,42,,2,
598,,0,77,-3,30,0,21,,,
599,,0,84,0,50,10,36,35,,
600,58,0,,2,,0,28,30,2,1
601,,,79,,44,-6,,,2,1
602,,0,96,0,42,6,,,14,4
603,,0,105,0,18,,68,87,18,1
604,,,90,0,,28,53,,2,
605,43,0,84,-1,42,-10,41,43,,
606,,,,0,,14,36,35,0,1
607,,4,,0,,2,40,,0,1
608,44,2,81,0,44,9,38,,0,
609,,0,93,0,50,-13,38,44,,
610,,,78,0,50,11,,,2,1
611,39,0,78,8,38,0,39,39,0,1
612,,-2,80,0,,-7,43,,18,1
613,,,86,-1,44,6,42,,,1
614,,,,0,50,2,33,,0,1
615,,,91,,56,6,35,,,1
616,,-1,81,-3,36,-46,43,44,2,
617,46,1,80,0,,-16,34,36,,1
618,,2,83,-8,-6,,3,91,88,5
619,37,,86,0,36,0,49,50,0,1
620,55,,,0,-18,-4,21,,74,4
621,,,86,0,,-7,30,,2,
622,,-8,,-21,0,0,20,74,,4
623,,-2,107,-4,,0,1,,34,
624,53,0,86,0,52,-29,33,,2,1
625,,,108,,42,0,,,2,
626,55,0,90,0,,-2,34,,2,1
627,,-4,,,54,0,49,,,1
628,,,92,0,,0,37,,,
629,,,75,-2,,0,32,,2,1
630,,,84,0,42,9,,,0,
631,37,,95,3,,0,58,84,26,
632,51,1,91,0,52,9,40,,0,1
633,,3,75,0,20,19,38,,,1
634,49,,,1,50,16,38,37,0,1
635,37,,74,,,0,38,,8,
636,,0,77,-2,42,-4,36,,0,1
637,,1,87,0,,-20,,,2,1
638,,0,,0,52,-17,31,32,2,
639,,,106,-19,30,,69,,6,1
640,,0,81,-3,,0,41,42,0,1
641,,1,79,0,42,-14,35,37,2,1
642,,0,102,0,70,-12,1,,32,5
643,,0,,0,30,-16,71,,,1
644,,0,75,0,46,-1,29,,0,1
645,,0,,0,44,13,42,,0,1
646,,0,,8,34,-6,39,,4,1
647,49,0,88,-3,,7,40,39,,1
648,,,90,0,28,4,,,8,1
649,,,109,16,26,0,71,,,1
650,,-1,106,-9,28,0,69,,8,
651,,,76,-4,,0,38,,0,1
652,,0,76,7,26,-7,,50,12,1
653,,-1,,-3,28,-6,,,8,
654,55,-1,,-5,18,-11,,61,38,4
655,,0,86,-1,46,1,40,,0,
656,56,3,77,,18,31,22,,38,4
657,,0,76,0,-12,31,20,,,4
658,,,,4,54,0,29,,0,
659,,-2,83,0,52,-3,31,,0,1
660,41,0,,0,42,1,47,,0,
661,,0,84,2,38,-10,44,,2,1
662,,0,76,-1,,7,38,37,0,
663,45,,82,0,,0,37,38,0,
664,37,,80,0,30,-1,43,49,6,1
665,,2,86,0,46,-2,38,,2,1
666,,0,81,,,-3,30,32,2,
667,,2,,-3,38,0,39,,,1
668,,,78,0,,-19,42,,40,
669,,0,76,0,34,,39,42,4,1
670,,0,84,5,46,0,36,37,0,1
671,,0,83,0,,-15,4,,112,
672,,0,79,0,2,-7,42,,,
673,,1,78,0,38,0,39,,0,1
674,44,,95,0,,-22,,,2,1
675,,0,95,0,42,-6,40,54,14,4
676,,,,0,,0,36,37,0,1
677,,1,84,0,44,15,40,,0,
678,,3,81,0,44,-6,35,37,2,1
679,,,,3,38,0,41,41,0,1
680,,0,79,,10,-6,42,,26,1
681,51,0,78,-4,52,1,27,,,1
682,,,106,0,46,0,,,0,1
683,55,0,79,0,16,-7,,63,,4
684,48,,81,,46,,33,,2,1
685,,,83,,50,0,33,34,,
686,,,97,1,,27,41,,2,1
687,,0,106,0,36,11,69,,0,1
688,,0,79,-2,,-4,42,,4,
689,,1,77,1,38,0,39,38,,1
690,83,0,,0,-4,7,3,,88,5
691,,0,108,0,72,2,1,,34,5
692,45,,87,,44,-14,42,,2,1
693,37,,76,0,,14,40,,8,1
694,41,0,86,0,42,6,45,,0,1
695,,,102,1,46,,56,56,0,1
696,55,,78,4,10,5,23,,46,4
697,37,0,80,-7,-2,0,43,83,40,
698,,5,78,,,0,31,,0,1
699,,,,0,30,-3,64,69,6,1
700,81,3,,6,-24,0,4,,106,5
701,,-2,90,0,52,3,,38,0,
702,,1,90,0,,0,52,,,1
703,,0,,0,,18,57,,28,1
704,,4,87,0,44,-19,41,,2,1
705,37,,,7,,0,42,53,12,
