,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
135,,,,,,Married-civ-spouse,Adm-clerical,Husband,White,,,,42,,
136,,Self-emp-not-inc,143129,,13,,Exec-managerial,Not-in-family,,Female,0,,40,United-States,
137,,,135105,,13,Divorced,,,White,Female,,0,50,United-States,
138,,Private,99928,Masters,14,Married-civ-spouse,,,,Female,0,0,50,United-States,
139,58,,109567,,16,,Prof-specialty,,White,Male,,,,United-States,
140,38,,155222,,,,,,,Female,0,,,,
141,24,Private,159567,Some-college,10,,Machine-op-inspct,,White,,,,,United-States,<=50K
142,41,Local-gov,523910,Bachelors,13,,Craft-repair,Husband,,Male,,0,40,,<=50K
143,,Private,120939,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,,,,,
144,,Federal-gov,130760,,13,,,Husband,White,Male,0,0,24,,<=50K
145,,,197387,,,,Transport-moving,,White,Male,0,0,,Mexico,<=50K
146,35,Private,,,,Married-civ-spouse,,Other-relative,,,7298,0,,United-States,
147,26,,397317,,14,Never-married,Prof-specialty,Not-in-family,White,,,1876,,,<=50K
148,,,170653,,9,,,,,Male,0,0,,Italy,
149,42,Local-gov,254817,,10,Never-married,,,White,Female,0,,,,<=50K
150,37,,,HS-grad,9,Divorced,,Unmarried,White,,0,0,35,United-States,<=50K
151,18,,,,,Never-married,Sales,,White,Female,0,,40,United-States,<=50K
152,,Private,,,9,,Craft-repair,Not-in-family,White,,0,0,,,
153,,Self-emp-inc,210563,,,Married-civ-spouse,Sales,Wife,White,,15024,0,,,
154,37,,208358,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,,40,,>50K
155,35,Private,153790,,,Never-married,,,Amer-Indian-Eskimo,,0,,40,,<=50K
156,60,Private,85815,HS-grad,,Married-civ-spouse,Craft-repair,,,Male,,0,40,United-States,
157,37,,635913,Bachelors,,Never-married,Exec-managerial,,,Male,0,0,60,,
158,,Private,255004,10th,,Never-married,Craft-repair,Not-in-family,,Male,0,,,United-States,
159,31,,197860,Some-college,10,,,Husband,,,,,,,
160,64,,,1st-4th,,,,Not-in-family,White,Male,,0,40,United-States,<=50K
161,90,Private,51744,HS-grad,9,Never-married,,Not-in-family,,Male,,2206,,,
162,,Local-gov,140359,Preschool,,Never-married,Machine-op-inspct,,,,,0,35,United-States,<=50K
163,18,Private,,HS-grad,,,Sales,,White,Female,0,,,United-States,<=50K
164,60,,24215,,6,Divorced,,,Amer-Indian-Eskimo,Female,0,0,10,United-States,<=50K
165,75,Private,314209,Assoc-voc,,,,,,Female,,0,20,,
166,65,Private,176796,HS-grad,,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,,United-States,
167,35,,538583,,,Separated,Transport-moving,Not-in-family,,Male,3674,0,,United-States,<=50K
168,28,Private,,Prof-school,,Never-married,,Not-in-family,,Male,0,0,55,United-States,
169,,State-gov,268700,HS-grad,,,Other-service,,White,Male,0,,,United-States,<=50K
170,,Private,180138,,,Married-civ-spouse,Exec-managerial,Husband,,Male,,0,50,,>50K
171,,Local-gov,115076,Masters,14,Married-civ-spouse,,Husband,,,,0,,United-States,>50K
172,,Private,,,,Never-married,,Own-child,White,,0,,40,,<=50K
173,40,Private,347890,Bachelors,13,Married-civ-spouse,Prof-specialty,,,Male,0,0,40,United-States,>50K
174,24,State-gov,,,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,,<=50K
175,20,,119156,Some-college,10,,,,White,,,,,,<=50K
176,,,203580,HS-grad,9,,Adm-clerical,,White,Male,,,35,,<=50K
177,58,Private,236596,,9,Married-civ-spouse,Adm-clerical,Husband,,,,,45,United-States,>50K
178,32,,183916,,9,,Other-service,Not-in-family,White,Female,,0,34,,<=50K
179,40,,207578,,12,Married-civ-spouse,Tech-support,,White,Male,,,,,
180,45,,,,,,Adm-clerical,Husband,White,Male,,0,,,<=50K
181,41,Private,112763,Prof-school,15,Married-civ-spouse,Prof-specialty,,,Female,,0,40,United-States,>50K
182,59,,171328,,,Widowed,Other-service,Unmarried,Black,,,0,30,,<=50K
183,42,Self-emp-not-inc,303044,HS-grad,,,Farming-fishing,Husband,Asian-Pac-Islander,Male,,0,40,Cambodia,
184,,Private,,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,,,United-States,
185,45,Private,,Assoc-voc,,Widowed,Exec-managerial,Not-in-family,,,0,,,United-States,
186,50,Private,,7th-8th,4,,Craft-repair,,,,0,,40,United-States,
187,36,Private,150042,Bachelors,13,Divorced,Prof-specialty,Own-child,White,,0,0,,,
188,45,Private,,HS-grad,9,,,Husband,White,,0,0,,,<=50K
189,,,245918,11th,,Never-married,Other-service,Own-child,,Male,,0,,,<=50K
190,59,Private,146013,Some-college,,,Sales,Husband,,,4064,0,40,United-States,
191,,,,,10,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,0,75,Thailand,>50K
192,,,,,10,Never-married,,,White,Male,,,,Canada,<=50K
193,64,Private,,,,Married-civ-spouse,,,White,Male,0,,40,,
194,,Private,185480,,13,Never-married,Prof-specialty,,White,,0,,45,United-States,
195,,,222205,HS-grad,9,,,Wife,White,Female,,0,,United-States,>50K
196,61,Private,,HS-grad,,Married-civ-spouse,,Husband,White,Male,0,0,,United-States,
197,17,Private,191260,9th,5,Never-married,Other-service,Own-child,White,,,0,24,United-States,<=50K
198,,,,,,Never-married,Prof-specialty,,White,,0,0,,,<=50K
199,30,,70377,HS-grad,9,,,,White,Female,,,,United-States,<=50K
200,43,,477983,,,Married-civ-spouse,,Husband,Black,Male,,0,40,,<=50K
201,44,Private,,,10,Married-civ-spouse,,,White,,7298,0,40,,>50K
202,,Private,,Some-college,10,,Exec-managerial,Not-in-family,White,,0,0,40,,
203,24,Private,,Some-college,10,Married-civ-spouse,,,White,Female,7298,0,48,,>50K
204,,,34918,Bachelors,13,,Prof-specialty,Not-in-family,White,Female,,0,15,Germany,<=50K
205,,Private,173960,Bachelors,,Divorced,,,White,,0,0,42,,
206,21,,,HS-grad,,,Handlers-cleaners,Own-child,White,,0,,,United-States,<=50K
207,,Federal-gov,,,14,Married-civ-spouse,Sales,Husband,White,Male,,0,40,,>50K
208,50,,176609,,,,Other-service,Not-in-family,White,,0,0,,United-States,<=50K
209,36,Private,200352,Bachelors,13,,,,White,Male,,,45,United-States,<=50K
210,,,,HS-grad,,Divorced,Prof-specialty,Not-in-family,White,,0,0,,,<=50K
211,29,Local-gov,220419,Bachelors,13,Never-married,Protective-serv,,,Male,0,,56,United-States,<=50K
212,21,,231931,,,Never-married,,Own-child,White,Male,,0,45,,
213,,Private,248402,Bachelors,,,Tech-support,,Black,Female,0,0,,United-States,<=50K
214,65,,,,,,Transport-moving,Husband,White,Male,,,16,United-States,
215,,,57424,Bachelors,13,,Sales,Not-in-family,,Female,0,,60,,<=50K
216,39,,,,,Married-civ-spouse,,Wife,,,3464,0,,,
217,,Private,,HS-grad,,Never-married,,Own-child,White,Male,0,0,40,United-States,
218,38,Private,169469,HS-grad,9,Divorced,Sales,Not-in-family,White,,0,,80,,
219,,,,,13,,Adm-clerical,,,Male,7688,0,40,United-States,>50K
220,21,Private,,Some-college,10,,,,,Female,0,0,25,,<=50K
221,31,Private,,HS-grad,9,Married-civ-spouse,Transport-moving,,White,Male,0,0,45,United-States,>50K
222,,,,HS-grad,9,Married-civ-spouse,Sales,,,Male,,,40,United-States,>50K
223,,,,Some-college,,,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,,40,Laos,
224,,,173321,HS-grad,,,Adm-clerical,,White,,0,,,,<=50K
225,,Private,193945,Assoc-acdm,12,Never-married,Tech-support,,,,0,,,,<=50K
226,46,Private,,Assoc-acdm,,Never-married,Prof-specialty,Not-in-family,White,Female,0,,,,<=50K
227,,Self-emp-inc,,Some-college,,,Farming-fishing,Husband,White,Male,0,0,54,United-States,
228,,,,,,Married-civ-spouse,Exec-managerial,,Asian-Pac-Islander,,,0,35,Taiwan,>50K
229,,,860348,,10,Never-married,,,Black,,,,,United-States,<=50K
230,36,,205607,,13,,,,Black,Female,0,,,,
231,24,,191954,Some-college,10,Never-married,,,,,,,40,United-States,
232,,Self-emp-not-inc,138714,Some-college,,Married-civ-spouse,Sales,Husband,,,,,40,United-States,<=50K
233,22,Private,,5th-6th,3,Married-civ-spouse,Machine-op-inspct,,White,,0,,,,
234,29,Private,423158,Some-college,10,Never-married,Tech-support,Not-in-family,,Female,,,40,United-States,
235,62,,,HS-grad,,,,,White,Female,0,,,United-States,<=50K
236,39,Self-emp-not-inc,,HS-grad,9,,,Husband,White,Male,,,40,,<=50K
237,76,Self-emp-not-inc,,,,Married-civ-spouse,,Husband,White,Male,0,0,10,,<=50K
238,63,Self-emp-not-inc,78383,,,Married-civ-spouse,Farming-fishing,,White,Male,0,0,45,United-States,
239,23,,211601,,11,Never-married,,Own-child,Black,Female,0,0,,,<=50K
240,,,187728,Some-college,,,Prof-specialty,Wife,,,0,1887,50,United-States,
241,58,Self-emp-not-inc,321171,,,,Handlers-cleaners,,White,Male,0,,40,United-States,
242,26,Private,224563,Bachelors,,Never-married,,,,Male,0,,40,United-States,<=50K
243,47,,,Assoc-voc,11,,Other-service,,,Male,0,,,United-States,<=50K
244,55,,,10th,,Married-civ-spouse,Adm-clerical,,,Male,,0,40,,<=50K
245,53,,242606,HS-grad,9,Married-civ-spouse,Transport-moving,,,Male,,0,,United-States,<=50K
246,30,Private,,HS-grad,,,Craft-repair,,,,0,0,40,,
247,49,Private,71195,,14,,,Not-in-family,White,,0,0,60,United-States,
248,19,,104112,,9,Never-married,Sales,Unmarried,,Male,0,0,30,,<=50K
249,45,Private,261192,HS-grad,,,,,Black,Male,0,,,United-States,
250,,Private,94936,,12,Never-married,Sales,,White,,0,,40,United-States,
251,38,,,Assoc-voc,,Married-civ-spouse,Craft-repair,,,,7298,0,40,,
252,36,State-gov,119272,HS-grad,9,Married-civ-spouse,Protective-serv,,,Male,,0,,United-States,>50K
253,22,,,,10,,,,Black,Female,0,0,,United-States,<=50K
254,43,Self-emp-not-inc,,,13,,,Not-in-family,White,,0,,42,United-States,
255,,,36135,,,Married-civ-spouse,,,White,Male,,,,,
256,30,,,Assoc-voc,,Divorced,,Unmarried,White,,0,,40,,<=50K
257,,,101128,Assoc-acdm,12,Married-spouse-absent,,Not-in-family,White,Male,0,0,25,,<=50K
258,31,,,,,,Prof-specialty,,White,Male,,0,,United-States,<=50K
259,33,Private,117963,,13,,Exec-managerial,,,,,0,40,,>50K
260,26,,192262,,9,Married-civ-spouse,Other-service,Husband,,,,0,,,
261,,,111363,,,,Exec-managerial,,White,,0,,40,United-States,>50K
262,59,,,Bachelors,,Married-civ-spouse,,Husband,,Male,0,0,,,
263,65,Private,,11th,,Widowed,,,Other,Male,,0,,United-States,<=50K
264,,,96129,,11,Married-civ-spouse,Tech-support,Husband,White,,0,0,40,United-States,
265,,Private,111949,HS-grad,9,Married-civ-spouse,,Wife,,,0,,35,United-States,
266,26,,117125,,,,,Husband,White,Male,0,0,40,Portugal,<=50K
267,36,Private,,,,,,,,,,0,,,<=50K
268,43,,180609,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,,0,45,United-States,
269,43,,,,13,Divorced,,Not-in-family,White,,0,1564,45,United-States,
270,28,,,,9,,Craft-repair,,White,,0,,40,,<=50K
271,,Self-emp-not-inc,183081,,,Married-civ-spouse,Sales,Husband,White,,0,,45,United-States,<=50K
272,57,Private,212448,,,,Exec-managerial,Not-in-family,White,Female,,0,45,United-States,>50K
273,,,89821,,7,Never-married,Other-service,,White,Male,0,,10,,<=50K
274,,Private,,HS-grad,,Married-civ-spouse,,Husband,Black,,0,0,,United-States,<=50K
275,44,Private,160323,,,Never-married,,,Black,Male,,0,40,United-States,<=50K
276,,,267404,HS-grad,9,,,Wife,White,,0,,40,United-States,
277,46,Self-emp-not-inc,80914,,14,,Exec-managerial,Not-in-family,,,0,0,,United-States,
278,38,,172927,,,,Sales,,,Male,,,,,
279,54,,174319,,9,,Transport-moving,Not-in-family,White,Male,0,,40,,<=50K
280,,,344991,Some-college,,,Craft-repair,Husband,White,,,,40,,<=50K
281,,,108699,,10,,Sales,,White,,0,,,,<=50K
282,29,,,,9,Separated,,Not-in-family,White,,,,,United-States,<=50K
283,,Private,162028,,,Married-civ-spouse,Adm-clerical,,,Female,0,,6,United-States,>50K
284,,,25429,,10,Never-married,,,White,,,0,16,,<=50K
285,,Private,,HS-grad,,Never-married,,Other-relative,White,Female,0,,40,United-States,
286,35,Private,220098,,9,Married-civ-spouse,Other-service,Wife,White,Female,0,,,United-States,>50K
287,27,Private,301302,Bachelors,,Never-married,Craft-repair,,,Male,0,,50,United-States,<=50K
288,,State-gov,98101,Bachelors,,Married-civ-spouse,,Husband,,,,,,,
289,45,Private,96975,Some-college,10,,,,White,Female,0,,40,,
290,,,,,9,,,Other-relative,White,Female,0,,35,United-States,<=50K
291,25,Private,,Bachelors,,Married-civ-spouse,,,White,Male,,0,55,,>50K
292,,Self-emp-inc,132178,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,,Male,0,0,50,United-States,>50K
293,,,,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,,0,,,<=50K
294,,,108574,,,Never-married,,Not-in-family,White,Female,0,0,40,,
295,50,State-gov,,Bachelors,,Married-civ-spouse,,Husband,White,,0,0,40,United-States,>50K
296,28,,,HS-grad,9,,Adm-clerical,Husband,,Male,0,,40,,
297,,,123147,Some-college,10,Married-civ-spouse,,Wife,,Female,,1887,40,United-States,>50K
298,32,,,Some-college,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,,50,United-States,
299,24,Private,241951,HS-grad,9,,Handlers-cleaners,Unmarried,Black,,,0,40,United-States,
300,33,,,Some-college,10,Divorced,,,,Female,,,40,,<=50K
301,,,188386,Doctorate,16,,Exec-managerial,Husband,,,15024,0,,United-States,
302,31,State-gov,,,10,Married-civ-spouse,Machine-op-inspct,Husband,White,,,,40,,<=50K
303,,Private,,,,Divorced,,Not-in-family,White,Male,,,50,United-States,>50K
304,,Private,190762,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
305,34,Local-gov,,,7,,Machine-op-inspct,,Black,Male,0,,,United-States,
306,,State-gov,240283,HS-grad,,Divorced,Transport-moving,Unmarried,,Female,,0,40,,<=50K
307,17,Private,175024,11th,7,Never-married,Handlers-cleaners,Own-child,,Male,2176,0,18,United-States,<=50K
308,32,,92003,Bachelors,13,,,Wife,,,0,,40,United-States,>50K
309,29,,188401,,,Divorced,,Not-in-family,White,Male,,0,,,
310,33,Private,,10th,6,Never-married,Craft-repair,,,Female,,0,,,<=50K
311,,Private,133373,,,,,,,,0,0,60,United-States,
312,36,Federal-gov,255191,,14,Never-married,,,White,Male,,1408,40,United-States,<=50K
313,,Private,204653,,9,Never-married,Handlers-cleaners,,White,Male,0,0,,Dominican-Republic,<=50K
314,,,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,,
315,80,,107762,HS-grad,9,Widowed,,Not-in-family,White,Male,0,0,24,United-States,<=50K
316,17,,,11th,7,Never-married,,,,,,0,,,<=50K
317,40,Self-emp-not-inc,204116,,,Married-spouse-absent,,Not-in-family,White,Female,,,,,<=50K
318,,Private,29662,Assoc-acdm,,Married-civ-spouse,Other-service,,White,Female,,0,,United-States,>50K
319,,Private,116358,Some-college,10,Never-married,,Own-child,,,,1980,,Philippines,<=50K
320,,,,Masters,14,,Prof-specialty,,White,,0,,50,,>50K
321,34,,284843,HS-grad,,Never-married,Farming-fishing,,Black,,,,60,,
322,34,Local-gov,117018,,,Never-married,Protective-serv,Not-in-family,White,,0,0,40,,<=50K
323,,,,Some-college,10,,Adm-clerical,,White,Male,0,0,40,United-States,<=50K
324,29,Private,363425,Bachelors,13,Never-married,,Not-in-family,,,,,40,United-States,<=50K
325,45,Private,45857,,,Divorced,,,White,Female,0,0,28,United-States,
326,,,191073,HS-grad,9,Never-married,,Own-child,White,,,0,,United-States,<=50K
327,,,,Some-college,10,,,Husband,White,,,0,40,,>50K
328,20,Private,298227,,10,Never-married,Sales,Not-in-family,White,,0,,,United-States,<=50K
329,,,,HS-grad,,,Craft-repair,Husband,Amer-Indian-Eskimo,,0,,,United-States,<=50K
330,20,Private,146538,,9,,Machine-op-inspct,Husband,,,0,,40,,
331,,,258872,11th,7,,,,White,Female,0,,,,<=50K
332,,Self-emp-inc,197332,Some-college,,,Craft-repair,,White,Male,,0,,,
