,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
41,36.8,Private,257517.2,7th-8th,3.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
42,58.0,Private,147372.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43,30.0,Private,59496.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,2407.0,0.0,40.0,United-States,<=50K
44,39.2,Private,293936.0,7th-8th,4.0,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,1175.8,0.0,40.0,United-States,<=50K
45,48.0,Private,129131.4,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1158.0,0.0,40.0,United-States,<=50K
46,42.0,Private,116632.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1164.2,0.0,40.0,United-States,<=50K
47,50.0,Private,166388.25,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
48,58.1,Private,117828.9,HS-grad,9.0,Widowed,Craft-repair,Husband,White,Male,1024.8,89.1,40.0,United-States,<=50K
49,28.0,Private,242926.97,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
50,42.6,Private,121010.9,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1166.4,0.0,50.0,United-States,<=50K
51,33.9,Private,200681.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
52,44.0,Private,101509.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
53,31.0,Private,161924.4,HS-grad,9.0,Separated,Other-service,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
54,23.0,Private,178777.62,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
55,79.0,Private,95458.3,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
56,27.0,Private,405330.2,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,1183.8,0.0,40.0,United-States,<=50K
57,27.7,Private,32214.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
58,67.0,Private,212759.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,77.5,2.0,United-States,<=50K
59,18.0,Private,309634.0,11th,7.0,Never-married,Sales,Own-child,White,Male,1156.2,0.0,40.0,United-States,<=50K
60,60.9,Local-gov,125927.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1141.6,0.0,40.0,United-States,<=50K
61,46.0,Private,206048.22,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
62,36.3,Private,159937.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
63,53.0,Private,346253.0,HS-grad,9.0,Widowed,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
64,46.9,Local-gov,122517.8,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1155.8,0.0,40.0,United-States,>50K
65,34.5,Private,202051.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1166.4,89.1,50.0,United-States,<=50K
66,56.5,Private,54334.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
67,42.9,Federal-gov,217011.4,Doctorate,15.8,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K
68,57.0,Private,115680.0,Assoc-voc,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,1162.0,0.0,40.0,United-States,<=50K
69,37.0,Private,138577.63,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
70,36.33,Private,177573.3,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,25.0,United-States,<=50K
71,30.0,Private,117747.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,1155.8,0.0,35.0,United-States,<=50K
72,34.0,Private,226296.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,1168.6,0.0,40.0,United-States,<=50K
73,29.0,Local-gov,253338.8,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
74,48.0,Private,183167.15,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1164.2,0.0,40.0,United-States,<=50K
75,48.0,Private,101652.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1145.6,0.0,40.0,United-States,<=50K
76,32.0,Federal-gov,249409.0,Assoc-acdm,11.9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
77,49.9,Private,124191.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
78,44.0,Private,179353.7,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,United-States,>50K
79,47.0,Self-emp-not-inc,135718.8,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1164.2,0.0,40.0,United-States,<=50K
80,22.6,Private,188300.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Male,1055.0,0.0,40.0,United-States,<=50K
81,39.0,Private,282373.3,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
82,32.0,Self-emp-inc,98477.7,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1158.0,0.0,40.0,United-States,<=50K
83,23.8,Private,174153.8,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,1055.0,0.0,40.0,United-States,<=50K
84,30.0,Private,169960.8,HS-grad,9.0,Never-married,Handlers-cleaners,Husband,White,Male,1120.8,0.0,40.0,United-States,<=50K
85,27.3,Private,146320.22,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,1055.0,0.0,40.0,United-States,<=50K
86,38.0,Private,65324.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1162.0,0.0,40.0,United-States,>50K
87,47.3,Self-emp-not-inc,212381.2,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,89.1,50.0,United-States,<=50K
88,36.0,Private,105816.4,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
89,53.0,Private,95647.0,9th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1141.6,0.0,50.0,United-States,<=50K
90,49.0,Local-gov,179871.8,Assoc-voc,11.5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
91,55.0,Private,118099.4,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,1159.8,0.0,56.0,United-States,<=50K
92,21.0,Private,86300.46,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,1064.3,0.0,40.0,United-States,<=50K
93,40.0,Private,166785.5,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
94,30.0,Private,77143.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Black,Male,1055.0,0.0,40.0,United-States,<=50K
95,40.2,State-gov,108848.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1155.8,0.0,50.0,United-States,<=50K
96,21.0,Private,301606.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Male,1167.3,0.0,35.0,United-States,<=50K
97,44.3,Private,287828.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
98,35.0,Private,129305.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
99,31.9,Private,178249.4,Some-college,10.0,Never-married,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
100,28.0,Private,215988.6,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
101,39.4,Private,128333.8,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,1064.3,1762.0,40.0,United-States,<=50K
102,38.0,Private,120985.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1158.0,0.0,40.0,United-States,<=50K
103,38.0,Federal-gov,224268.55,Masters,14.1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Iran,>50K
104,43.0,Self-emp-not-inc,56920.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1158.0,94.9,60.0,United-States,<=50K
105,27.0,Private,163127.0,Assoc-voc,11.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
106,20.0,Private,34310.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,1064.3,0.0,20.0,United-States,<=50K
107,41.4,Self-emp-inc,66614.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1158.0,0.0,40.0,United-States,<=50K
108,48.8,Private,105376.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
109,41.22,Private,188704.3,HS-grad,9.0,Never-married,Transport-moving,Unmarried,Black,Female,1078.6,0.0,40.0,United-States,<=50K
110,37.0,Private,191336.02,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
111,55.0,Private,224102.0,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
112,38.0,Private,151070.3,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
113,55.5,Local-gov,174662.0,Some-college,10.0,Divorced,Protective-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
114,47.0,Local-gov,186009.0,Assoc-voc,11.3,Divorced,Prof-specialty,Unmarried,White,Female,0.0,83.3,38.0,Mexico,<=50K
115,34.0,Private,198183.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,1064.3,89.1,40.0,United-States,<=50K
116,52.0,Private,143298.55,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1158.0,94.9,45.0,United-States,>50K
117,36.1,Private,122244.97,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1158.0,94.9,46.0,United-States,<=50K
118,27.0,Private,202491.43,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
119,71.0,Federal-gov,161022.0,Some-college,10.0,Separated,Prof-specialty,Unmarried,Black,Female,1048.2,83.3,2.0,United-States,<=50K
120,29.0,Private,193884.8,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,1158.0,94.9,60.0,United-States,<=50K
121,68.0,Private,147190.8,7th-8th,2.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
122,25.0,Private,252752.0,HS-grad,9.0,Never-married,Sales,Unmarried,White,Female,1055.0,0.0,40.0,United-States,<=50K
123,28.0,Private,88419.0,HS-grad,9.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,England,<=50K
124,44.2,Local-gov,201080.0,Masters,14.2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
125,43.5,Private,207157.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,1162.0,0.0,40.0,Mexico,<=50K
126,46.0,Local-gov,172085.1,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,1155.4,0.0,40.0,United-States,<=50K
127,25.1,Private,25828.0,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0.0,77.5,40.0,United-States,<=50K
128,66.0,Local-gov,206230.5,Assoc-voc,11.0,Widowed,Prof-specialty,Not-in-family,White,Female,1042.2,0.0,40.0,United-States,<=50K
129,36.0,Private,124953.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,1064.3,1980.0,40.0,United-States,<=50K
130,51.0,Private,96062.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1162.0,0.0,40.0,United-States,>50K
131,28.0,State-gov,149624.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1164.2,0.0,40.0,United-States,<=50K
132,27.0,Private,226513.6,HS-grad,9.0,Married-spouse-absent,Sales,Unmarried,White,Female,1155.8,0.0,40.0,United-States,<=50K
133,21.0,Private,248990.44,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
134,32.0,Private,340258.62,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,1165.5,0.0,40.0,United-States,<=50K
135,18.0,Private,184090.29,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,1064.3,0.0,12.0,United-States,<=50K
136,33.0,Private,37274.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,0.0,40.0,United-States,<=50K
137,30.0,Private,184561.4,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,89.1,40.0,United-States,<=50K
138,38.4,Private,286370.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1175.8,0.0,40.0,United-States,>50K
139,34.0,Private,304030.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,1186.0,0.0,40.0,United-States,<=50K
140,41.0,Private,187125.5,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,1157.6,89.1,40.0,United-States,<=50K
141,30.1,Private,135105.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,1055.0,0.0,40.0,United-States,<=50K
142,31.0,Private,99928.0,Masters,14.1,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
143,49.1,State-gov,143126.9,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1158.0,0.0,1.0,United-States,>50K
144,38.0,Private,155222.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Black,Female,1149.2,0.0,28.0,United-States,<=50K
145,38.5,Private,523910.0,Bachelors,12.8,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
146,47.0,Private,102284.9,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
147,46.0,Federal-gov,88595.4,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1166.4,0.0,40.0,United-States,<=50K
148,23.0,Private,197387.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
149,36.0,Private,99374.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
150,41.3,Private,138992.0,Masters,14.2,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,40.0,United-States,>50K
151,24.0,Private,166181.9,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,1155.8,0.0,40.0,United-States,<=50K
152,40.5,Private,397317.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1192.2,0.0,40.0,United-States,<=50K
153,31.8,Private,170653.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,1120.8,0.0,40.0,Italy,<=50K
154,51.0,Private,259323.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1170.8,94.9,50.0,United-States,>50K
155,20.0,Private,254817.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,1043.8,0.0,40.0,United-States,<=50K
156,18.0,Private,140164.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,1055.0,0.0,40.0,United-States,<=50K
157,36.0,Private,163091.1,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,Black,Male,7298.0,0.0,40.0,United-States,>50K
158,39.1,Private,131585.6,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
159,58.0,Self-emp-inc,194183.3,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,15024.0,83.3,35.0,United-States,<=50K
160,22.9,Private,216211.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
161,24.2,Private,153790.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,1124.8,0.0,40.0,United-States,<=50K
162,48.2,Self-emp-inc,141274.9,7th-8th,4.3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1141.6,0.0,40.0,United-States,>50K
163,37.0,Private,635913.0,Masters,14.1,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,60.0,United-States,<=50K
164,50.0,Private,233042.5,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,1150.0,0.0,40.0,United-States,<=50K
165,36.0,Private,131743.8,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1164.2,0.0,40.0,United-States,<=50K
166,40.4,Private,109434.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,1164.2,0.0,40.0,United-States,<=50K
167,40.6,Private,212487.47,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
168,57.7,Private,187656.0,1st-4th,2.0,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
169,27.7,Private,51744.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
170,54.0,Private,308453.5,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,89.1,20.0,United-States,<=50K
171,53.0,Private,140359.0,Preschool,1.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1155.8,0.0,40.0,United-States,<=50K
172,20.7,Private,243313.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,1055.0,0.0,40.0,United-States,<=50K
173,60.0,Private,238997.67,10th,5.9,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,<=50K
174,66.0,Self-emp-not-inc,123156.5,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,1155.8,0.0,50.0,United-States,<=50K
175,75.0,Private,221922.55,Assoc-voc,11.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,Columbia,<=50K
176,35.0,Private,538583.0,Some-college,10.0,Separated,Transport-moving,Not-in-family,Black,Male,3674.0,83.3,40.0,United-States,<=50K
177,41.0,Private,130408.0,Some-college,10.0,Never-married,Sales,Unmarried,Black,Female,1055.0,0.0,38.0,United-States,<=50K
178,28.0,Federal-gov,76714.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,1055.0,89.1,55.0,United-States,>50K
179,40.0,Private,170525.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
180,41.0,Private,180138.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
181,51.7,Local-gov,319214.8,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
182,23.0,Private,160176.2,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,1055.0,0.0,40.0,United-States,<=50K
183,35.4,Private,347890.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
184,21.2,Self-emp-not-inc,203062.55,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
185,52.3,Private,132865.67,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,1155.8,0.0,50.0,United-States,<=50K
186,20.0,Private,119156.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
187,52.0,Private,135429.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1155.8,0.0,40.0,United-States,<=50K
188,58.0,Private,236596.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
189,32.0,Private,183916.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
190,40.0,Private,207578.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
191,45.0,Private,153141.0,Bachelors,13.1,Married-civ-spouse,Adm-clerical,Husband,White,Male,1166.4,89.1,40.0,United-States,<=50K
192,41.0,Local-gov,314437.2,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,1185.6,83.3,40.0,United-States,>50K
193,47.1,Local-gov,171328.0,10th,6.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
194,37.3,Private,155720.4,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
