,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
90,56,Self-emp-inc,303090,,,Married-civ-spouse,Sales,Husband,White,Male,,0,,United-States,<=50K
91,49,,197371,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,,,0,40,United-States,>50K
92,22,Private,,HS-grad,,,Craft-repair,Not-in-family,White,Male,0,,41,United-States,<=50K
93,21,Private,,Some-college,,Never-married,Other-service,Own-child,,Female,,0,40,United-States,<=50K
94,40,Private,118853,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
95,,Private,77143,Bachelors,13,,Exec-managerial,Own-child,Black,Male,0,0,40,,
96,,,267989,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,,,United-States,
97,19,Private,301606,Some-college,,,Other-service,Own-child,,,0,,35,United-States,<=50K
98,,,287828,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,,,0,,,
99,20,,111697,,10,Never-married,Adm-clerical,,,Female,0,1719,,United-States,<=50K
100,31,Private,114937,Assoc-acdm,,Married-civ-spouse,Adm-clerical,,White,,0,0,,United-States,>50K
101,35,,129305,HS-grad,,Married-civ-spouse,,Husband,White,,,0,40,United-States,
102,,Private,,,10,Divorced,Craft-repair,Not-in-family,,Male,,,,United-States,<=50K
103,28,Private,69621,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,,0,60,United-States,<=50K
104,24,,,,9,,Other-service,Not-in-family,White,Female,0,,40,United-States,<=50K
105,38,,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,,,0,,United-States,<=50K
106,46,Private,,Assoc-acdm,12,Divorced,Tech-support,,Black,,,0,36,,<=50K
107,27,,163127,,,Married-civ-spouse,Adm-clerical,Wife,,Female,,0,35,United-States,<=50K
108,,Private,81973,Some-college,10,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,,,United-States,>50K
109,61,,66614,HS-grad,9,,Craft-repair,Husband,White,,0,0,40,United-States,<=50K
110,27,,232782,Some-college,10,Never-married,Sales,Own-child,,Female,0,,,United-States,<=50K
111,19,Private,316868,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Mexico,<=50K
112,45,Private,196584,,11,Never-married,,,,Female,0,1564,,United-States,>50K
113,,Private,105376,Some-college,10,Never-married,Tech-support,,White,Male,0,,,United-States,<=50K
114,31,Private,185814,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,30,,<=50K
115,22,,175374,Some-college,,Married-civ-spouse,Other-service,,White,Male,,,24,United-States,<=50K
116,36,Private,108293,,9,Widowed,Other-service,Unmarried,White,Female,,0,,United-States,<=50K
117,64,Private,181232,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2179,,,
118,,,,,10,Divorced,,Not-in-family,White,Female,0,0,,,<=50K
119,34,Private,,HS-grad,,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,,United-States,
120,33,,,,,Never-married,,,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
121,,Private,296158,HS-grad,,Never-married,,,White,Male,0,,,United-States,<=50K
122,52,,,HS-grad,,,,Not-in-family,White,Male,,,45,United-States,>50K
123,,Private,,HS-grad,9,,Craft-repair,,White,,0,0,46,United-States,<=50K
124,23,Private,214542,,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,,,United-States,
125,71,,,Some-college,,Separated,,Unmarried,Black,Male,0,1816,2,,<=50K
126,,Private,191535,HS-grad,9,,Craft-repair,Not-in-family,,Male,0,0,,United-States,<=50K
127,42,Private,228456,Bachelors,13,Separated,Other-service,Other-relative,Black,Male,0,0,,,<=50K
128,68,,,,2,Divorced,,Not-in-family,White,Female,0,0,,United-States,<=50K
129,25,Private,252752,HS-grad,,,Other-service,,White,Female,0,,40,,<=50K
130,44,,,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,,0,0,40,United-States,
131,28,Private,88419,HS-grad,9,Never-married,Exec-managerial,,Asian-Pac-Islander,Female,0,0,,England,<=50K
132,39,,235485,Assoc-acdm,,,Exec-managerial,Not-in-family,,Male,0,0,42,,<=50K
133,,,102628,Masters,14,Widowed,Protective-serv,Unmarried,,Male,,,40,United-States,<=50K
134,18,Private,,11th,7,,,Own-child,White,Male,,,,United-States,<=50K
135,66,Local-gov,,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,,Female,0,0,20,,<=50K
136,27,Private,124953,,9,Never-married,Other-service,,White,Male,0,1980,40,United-States,<=50K
137,28,State-gov,175325,HS-grad,,,Protective-serv,,White,,0,,40,,
138,,,428030,Bachelors,,Never-married,Craft-repair,Not-in-family,White,Male,0,,50,United-States,<=50K
139,34,,483777,HS-grad,9,Never-married,,Not-in-family,,,0,0,40,,<=50K
140,18,Private,183930,,9,Never-married,Other-service,Own-child,White,Male,,0,12,United-States,<=50K
141,,Private,,Bachelors,13,Married-civ-spouse,Prof-specialty,,White,,0,,65,United-States,
142,44,Local-gov,,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,,0,0,,United-States,
143,,Private,114580,,,,,Not-in-family,,,0,0,,United-States,<=50K
144,30,Private,633742,Some-college,,,Craft-repair,Not-in-family,Black,,0,,45,United-States,<=50K
145,40,Private,286370,,4,Married-civ-spouse,Machine-op-inspct,Husband,,Male,,,40,Mexico,>50K
146,34,Private,304030,HS-grad,,Married-civ-spouse,Adm-clerical,Husband,Black,,0,0,,United-States,<=50K
147,,Self-emp-not-inc,,Bachelors,13,Divorced,Exec-managerial,,White,Female,0,0,40,United-States,<=50K
148,53,,135105,Bachelors,13,Divorced,,Not-in-family,White,Female,0,0,50,United-States,<=50K
149,,Private,99928,Masters,,Married-civ-spouse,Prof-specialty,Wife,,Female,0,0,50,United-States,<=50K
150,58,,,Doctorate,,,,,White,,0,0,1,United-States,>50K
151,24,,159567,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,40,United-States,
152,41,Local-gov,523910,Bachelors,13,Married-civ-spouse,,Husband,Black,,,0,40,United-States,<=50K
153,,Federal-gov,130760,,,Married-civ-spouse,Tech-support,,White,Male,0,0,24,,<=50K
154,23,,,5th-6th,3,Married-civ-spouse,Transport-moving,Other-relative,White,,0,,40,Mexico,<=50K
155,36,,,,,,Craft-repair,Not-in-family,White,Male,0,0,40,,<=50K
156,40,Federal-gov,56795,Masters,14,Never-married,,Not-in-family,White,Female,,0,55,United-States,>50K
157,24,,32921,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,,United-States,<=50K
158,26,Private,397317,Masters,,,Prof-specialty,Not-in-family,,Female,0,1876,40,United-States,<=50K
159,19,,170653,HS-grad,9,Never-married,,,,Male,,,40,Italy,<=50K
160,42,,254817,Some-college,10,Never-married,Prof-specialty,,,Female,0,1340,40,United-States,<=50K
161,37,,48211,HS-grad,,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
162,,Private,140164,11th,7,Never-married,Sales,Own-child,,Female,0,0,40,United-States,<=50K
163,,Private,,,,Divorced,Craft-repair,Not-in-family,White,Male,,0,,,
164,58,,,HS-grad,9,,Sales,Wife,White,Female,,,35,United-States,>50K
165,17,Private,65368,11th,,Never-married,,Own-child,White,Female,0,0,12,,<=50K
166,,Local-gov,,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,0,0,,,<=50K
167,37,Private,,HS-grad,,,Craft-repair,,,,0,0,,United-States,>50K
168,35,Private,153790,Some-college,10,,,Not-in-family,,Female,0,0,,United-States,<=50K
169,60,Private,85815,,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,,,40,United-States,
170,37,Private,635913,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,60,United-States,>50K
171,50,Private,,Assoc-acdm,12,Divorced,Sales,,White,Female,0,0,40,,<=50K
172,,Private,,Bachelors,13,Married-civ-spouse,Sales,Husband,,,0,0,,Poland,<=50K
173,45,,109434,Bachelors,,,Prof-specialty,,White,Male,0,0,,United-States,<=50K
174,,Private,,10th,,,Craft-repair,Not-in-family,White,Male,0,0,,United-States,
175,31,Private,197860,Some-college,10,,,Husband,,Male,0,0,40,United-States,<=50K
176,64,,187656,1st-4th,2,Divorced,,Not-in-family,White,Male,0,,40,United-States,
177,90,Private,,HS-grad,9,Never-married,Other-service,Not-in-family,Black,,,2206,40,United-States,<=50K
178,,,,,,Married-civ-spouse,Adm-clerical,,Black,Male,0,,20,,<=50K
179,18,,,,9,Never-married,Sales,Own-child,White,,,0,40,,<=50K
180,,,,10th,6,Divorced,,Not-in-family,Amer-Indian-Eskimo,,0,,10,United-States,
181,66,Self-emp-not-inc,167687,HS-grad,9,,Farming-fishing,Husband,White,Male,1409,0,,,
182,75,Private,314209,Assoc-voc,11,,Adm-clerical,Not-in-family,,Female,0,,,Columbia,<=50K
183,,,,,9,,,Not-in-family,White,,0,0,,United-States,<=50K
184,,Private,538583,,7,Separated,Transport-moving,Not-in-family,Black,Male,,0,40,,<=50K
185,41,Private,130408,HS-grad,,Divorced,Sales,Unmarried,Black,Female,0,0,38,United-States,<=50K
186,25,Private,159732,Some-college,10,Never-married,Adm-clerical,Not-in-family,,Male,0,,42,,<=50K
187,28,Private,76714,Prof-school,15,,,Not-in-family,White,Male,,0,55,,
188,,State-gov,,,9,Married-civ-spouse,,Husband,White,,0,0,40,United-States,
189,40,State-gov,170525,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,,,38,United-States,<=50K
190,41,,,Bachelors,13,,,,White,,0,,50,Iran,>50K
191,23,,115458,HS-grad,9,Never-married,Transport-moving,Own-child,,Male,0,,40,United-States,<=50K
192,40,Private,,Bachelors,13,Married-civ-spouse,,Husband,,,,0,40,United-States,>50K
193,20,,119156,,10,Never-married,,,,Male,0,0,20,United-States,<=50K
194,,Private,179488,,10,,,,White,,0,1741,,United-States,
195,56,Private,,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,,0,0,35,,
196,58,,236596,HS-grad,9,,,Husband,White,,0,0,,,
197,32,Private,183916,HS-grad,9,Never-married,Other-service,,,Female,0,0,34,,<=50K
198,40,,,Assoc-acdm,12,Married-civ-spouse,Tech-support,,White,Male,0,1977,,United-States,>50K
199,45,Private,153141,HS-grad,,Married-civ-spouse,Adm-clerical,Husband,White,,0,0,40,,<=50K
200,41,,,Prof-school,,,,Wife,White,Female,0,0,40,United-States,>50K
201,58,,259014,Some-college,,,,Not-in-family,White,Male,0,0,,United-States,
202,20,Private,117789,,9,Never-married,,Own-child,,Female,,0,,,
203,,Private,187666,,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,,United-States,<=50K
204,50,Private,204518,7th-8th,,Divorced,,Not-in-family,White,,,,40,,<=50K
205,36,Private,,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
206,17,Private,245918,11th,7,Never-married,Other-service,Own-child,White,,,0,12,United-States,
207,59,,,,,,,Husband,,Male,4064,0,40,United-States,<=50K
208,37,Self-emp-inc,,Some-college,,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,,0,,Thailand,>50K
209,19,,218956,Some-college,,Never-married,,Own-child,White,Male,,0,24,Canada,<=50K
210,33,Private,222205,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
211,61,Private,69867,HS-grad,9,,Exec-managerial,,,Male,0,0,40,United-States,
212,17,,191260,9th,5,,,Own-child,White,,1055,0,24,United-States,
213,,,209109,Masters,14,,Prof-specialty,Own-child,White,,0,0,35,,<=50K
214,43,Private,477983,HS-grad,9,,,Husband,Black,Male,0,0,40,,<=50K
215,,Private,170924,Some-college,10,Married-civ-spouse,,Husband,,Male,7298,0,40,United-States,
216,22,Private,34918,Bachelors,,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,,Germany,<=50K
217,,Local-gov,,,10,,,Husband,White,Male,5178,0,40,United-States,
218,34,Private,175413,Assoc-acdm,12,,,Unmarried,Black,Female,0,,45,United-States,
219,21,Private,205759,,,Never-married,Handlers-cleaners,,,Male,0,0,40,United-States,<=50K
220,57,Federal-gov,425161,,14,,,Husband,White,Male,15024,0,40,,
221,41,Private,220531,Prof-school,15,Married-civ-spouse,,Husband,,,0,,60,United-States,>50K
222,,Private,176609,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,,,45,United-States,<=50K
223,25,Private,,Bachelors,13,Never-married,Exec-managerial,,White,,0,0,40,United-States,
224,50,Private,,,4,Married-civ-spouse,,,White,Male,,0,40,Ecuador,
225,,,,Bachelors,13,Married-civ-spouse,,Husband,White,,0,0,45,,<=50K
226,31,,,,,,Prof-specialty,,White,Female,,,,United-States,<=50K
227,,Local-gov,220419,Bachelors,13,,Protective-serv,Not-in-family,White,Male,0,,56,,<=50K
228,21,Private,231931,Some-college,10,Never-married,,,,Male,0,,45,United-States,
229,,Private,111095,,9,Married-civ-spouse,,Husband,White,Male,0,0,16,United-States,<=50K
230,37,Self-emp-inc,57424,Bachelors,,,,Not-in-family,White,Female,0,0,,United-States,<=50K
231,39,,157443,,14,Married-civ-spouse,,Wife,Asian-Pac-Islander,Female,,0,40,,
232,24,Private,278130,,9,,Craft-repair,Own-child,White,Male,0,,40,United-States,<=50K
233,,Private,169469,HS-grad,,Divorced,Sales,,White,Male,0,0,,United-States,<=50K
234,48,Private,146268,,13,,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
235,21,Private,153718,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,,0,25,United-States,
236,,Private,,HS-grad,9,Married-civ-spouse,Sales,,White,Male,,,40,United-States,>50K
237,24,Private,303296,Some-college,,,Adm-clerical,Wife,Asian-Pac-Islander,,0,,40,Laos,<=50K
238,,Private,,Assoc-acdm,,Never-married,Tech-support,Not-in-family,White,Male,0,0,,United-States,<=50K
239,,Self-emp-inc,34987,Some-college,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,,United-States,>50K
240,,,59306,Bachelors,13,,Sales,Not-in-family,,,0,0,40,United-States,<=50K
241,19,,860348,,10,Never-married,,Own-child,,Female,0,0,25,United-States,<=50K
242,,Private,199698,,,Never-married,,Own-child,White,,0,0,15,United-States,<=50K
243,24,Private,191954,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,,,,0,40,United-States,<=50K
244,77,,,Some-college,10,,,Husband,White,,0,0,,United-States,<=50K
245,22,Private,399087,5th-6th,,,,,White,Female,0,0,,Mexico,
246,29,Private,423158,,,Never-married,Tech-support,Not-in-family,White,Female,,0,,United-States,<=50K
247,62,,159841,,,Widowed,Other-service,Not-in-family,White,Female,0,0,,United-States,<=50K
248,39,Self-emp-not-inc,174308,,,,Exec-managerial,Husband,White,,0,0,,,<=50K
249,43,Private,,,10,,Craft-repair,Husband,,Male,0,1485,50,,<=50K
250,,Private,,,9,Divorced,,Not-in-family,,,0,0,,United-States,<=50K
251,29,Private,200381,11th,,Never-married,Exec-managerial,,White,,0,0,40,,<=50K
252,76,,,Masters,,,Craft-repair,Husband,White,Male,0,0,10,United-States,
253,,Self-emp-not-inc,78383,HS-grad,9,Married-civ-spouse,Farming-fishing,,,Male,0,0,,,<=50K
254,23,,,Assoc-voc,11,Never-married,,Own-child,Black,Female,,,15,United-States,
255,43,Private,,Some-college,10,Married-civ-spouse,,Wife,White,,0,1887,,United-States,>50K
256,41,Private,,Some-college,10,Never-married,,,Black,Male,,0,,United-States,
257,26,,224563,Bachelors,13,Never-married,,Not-in-family,White,Male,0,,,,<=50K
258,55,Local-gov,98545,10th,6,Married-civ-spouse,Adm-clerical,Husband,,Male,0,0,40,United-States,
259,53,Private,242606,,,Married-civ-spouse,,Husband,White,,0,0,40,United-States,<=50K
260,,,270942,5th-6th,,Never-married,Other-service,Other-relative,White,,0,,48,,<=50K
261,,,94235,HS-grad,,Never-married,,Other-relative,White,Male,0,,40,United-States,
262,19,Private,104112,HS-grad,,Never-married,Sales,Unmarried,,Male,0,0,30,Haiti,<=50K
263,26,Private,94936,Assoc-acdm,12,Never-married,Sales,,,,0,0,40,United-States,<=50K
264,38,,,Assoc-voc,,,Craft-repair,Husband,White,Male,,0,40,,>50K
265,36,State-gov,119272,HS-grad,9,Married-civ-spouse,,Husband,White,Male,7298,0,,United-States,>50K
266,,,293364,Some-college,,,Protective-serv,,,Female,,,40,United-States,<=50K
267,43,Self-emp-not-inc,,Bachelors,13,,Sales,,,Male,0,0,42,United-States,<=50K
268,67,,36135,11th,,Married-civ-spouse,,Husband,White,,,0,8,United-States,
269,30,,,Assoc-voc,11,,,Unmarried,White,,,0,40,United-States,
270,56,Private,101128,Assoc-acdm,,Married-spouse-absent,Other-service,Not-in-family,White,,0,,25,Iran,<=50K
271,31,,156464,Bachelors,,,,,White,Male,,,,United-States,<=50K
272,,Private,,HS-grad,,Married-civ-spouse,,Husband,White,,,,,,<=50K
273,33,Private,111363,Bachelors,13,,Exec-managerial,Husband,White,Male,,,,United-States,>50K
274,46,Local-gov,329752,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,,30,,<=50K
275,59,,372020,Bachelors,,,,Husband,,Male,0,0,,,>50K
276,38,,,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,,0,0,,United-States,
277,40,Private,96129,,,Married-civ-spouse,Tech-support,,White,Male,0,,40,United-States,>50K
278,42,,111949,,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,,,,
279,26,,117125,9th,5,,,Husband,White,Male,0,0,,Portugal,<=50K
280,36,Private,348022,10th,,Married-civ-spouse,Other-service,Wife,,Female,0,0,24,,
281,62,Private,270092,Masters,14,,,,White,Male,0,,40,United-States,>50K
282,43,Private,180609,Bachelors,13,,Transport-moving,,White,,,0,45,,<=50K
283,,Private,,Bachelors,,,Exec-managerial,Not-in-family,,,0,1564,,,>50K
284,22,Private,410439,HS-grad,,,,Not-in-family,White,Male,,,55,United-States,<=50K
285,28,Private,,HS-grad,,Married-civ-spouse,Craft-repair,,,,0,,,,<=50K
286,,Self-emp-not-inc,,,10,,Sales,Husband,,Male,0,,,,<=50K
287,22,,362589,Assoc-acdm,,Never-married,,Not-in-family,White,Female,0,,,,
288,57,Private,212448,,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,,,>50K
289,39,Private,481060,,,Divorced,Sales,,White,Female,0,,40,United-States,<=50K
290,26,Federal-gov,,,,Never-married,,Unmarried,White,,0,0,,,<=50K
291,,,89821,11th,7,Never-married,Other-service,,,,0,0,10,United-States,
292,,State-gov,184018,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,,White,Male,0,0,,United-States,
293,45,Private,256649,HS-grad,9,Married-civ-spouse,,,Black,Male,0,0,40,United-States,<=50K
294,44,Private,160323,HS-grad,9,Never-married,,Not-in-family,Black,Male,,0,,United-States,<=50K
295,20,Local-gov,350845,Some-college,,Never-married,Adm-clerical,Own-child,White,Female,,0,10,,<=50K
296,33,Private,267404,HS-grad,9,,Craft-repair,Wife,,Female,0,0,40,,
297,,Private,35633,,10,Never-married,Sales,Not-in-family,,,0,,,United-States,<=50K
298,,Self-emp-not-inc,80914,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
299,,Private,172927,,9,Married-civ-spouse,,Husband,White,Male,0,0,50,United-States,<=50K
300,54,Private,,,9,Divorced,Transport-moving,Not-in-family,White,Male,,0,40,,
301,46,Private,214955,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,United-States,<=50K
