,0,1,2,3,4,5,6,7,8,9
152,,,,,0.34,,0.00,,0.22,
153,,,,,0.56,,,0.36,0.22,MIT
154,,,,,,,,,0.22,
155,COX6_YEAST,,0.40,0.56,0.70,,0.00,0.50,,MIT
156,,0.37,,0.44,,,,0.44,0.22,
157,,,,,,,0.00,0.50,,MIT
158,COX9_YEAST,0.67,,,0.29,,,0.46,,
159,CARB_YEAST,0.35,0.66,,,0.50,,,,
160,,0.52,0.40,0.60,,,,0.55,0.22,
161,,0.47,,0.59,,,0.00,0.56,0.22,MIT
162,CYPR_YEAST,0.73,,,,0.50,0.00,,,ME1
163,,,0.74,0.58,,1.00,0.00,0.53,,
164,,0.70,,0.54,,,0.00,0.60,0.40,VAC
165,,0.47,0.54,,,0.50,0.00,,,
166,,,,0.59,0.24,,,,,CYT
167,CSE2_YEAST,0.53,0.38,0.66,0.25,,0.00,0.43,,NUC
168,YKE9_YEAST,,,,0.11,0.50,0.00,,,NUC
169,,,0.61,,,0.50,,0.52,0.22,ME2
170,,,,0.60,0.19,,0.50,0.42,,
171,,0.36,0.37,0.33,0.14,0.50,0.00,0.57,,ME3
172,,,0.75,0.54,,0.50,0.00,,0.22,
173,,,0.51,,,,,,,
174,MTC_YEAST,0.38,0.51,0.75,0.17,0.50,0.00,0.55,0.22,
175,,0.53,0.44,,,0.50,0.00,0.52,,
176,CCHL_YEAST,0.53,0.53,,,,,,,
177,,0.45,0.27,,,,0.00,,0.18,
178,,,0.26,,,0.50,,0.53,0.44,
179,,,0.53,,,0.50,0.00,0.51,,CYT
180,,0.27,,,,,0.00,,0.22,MIT
181,,0.55,,0.34,0.30,0.50,0.00,,0.22,
182,,0.34,,,,,,,0.22,ME3
183,,,0.53,0.52,0.23,0.50,,,,
184,,0.39,,0.46,0.12,0.50,,0.41,0.22,
185,DA82_YEAST,,,0.54,,,0.00,,0.22,
186,,0.36,0.68,0.38,0.08,,,,0.25,
187,DATI_YEAST,,0.36,0.60,,0.50,0.00,,,NUC
188,DBF4_YEAST,0.35,0.40,0.59,,,,0.47,0.37,
189,DBP1_YEAST,,,0.50,0.21,,0.00,,0.22,
190,DBR1_YEAST,0.55,0.54,0.56,0.22,0.50,0.00,0.50,0.37,NUC
191,,0.36,,0.49,0.16,,,0.51,0.22,
192,,0.38,0.48,0.59,,0.50,0.00,0.46,0.22,CYT
193,,0.60,0.56,0.47,0.20,0.50,,0.50,0.38,NUC
194,,,0.24,0.54,0.26,0.50,0.00,,0.22,
195,,,,0.54,0.14,0.50,0.00,,,NUC
196,,,,0.52,0.21,,0.00,0.55,0.30,
197,,,,0.41,0.16,,,,,
198,,0.46,,,0.16,0.50,,,0.29,
199,DRS1_YEAST,0.46,,,0.79,,,0.49,0.63,
200,DSS4_YEAST,0.56,0.52,,,,0.00,,,CYT
201,TFS2_YEAST,,,0.59,,0.50,0.00,0.49,,NUC
202,DUN1_YEAST,0.37,0.53,,,,,,0.22,
203,,0.83,0.58,0.33,0.04,,,0.53,,ME2
204,,,0.54,0.50,0.21,0.50,,0.48,,CYT
205,ATN2_YEAST,0.36,0.49,0.30,,0.50,,,0.31,ME3
206,,,,,0.11,,,,,CYT
207,,,0.56,,0.32,0.50,,0.57,,CYT
208,ENO2_YEAST,,,0.53,,,,0.57,0.22,CYT
209,EPT1_YEAST,,,,,,,,,ME3
210,ERD1_YEAST,,0.75,,,,0.00,,,ME3
211,ERG1_YEAST,0.58,0.60,,,0.50,0.00,0.55,0.22,
212,CP51_YEAST,0.57,,0.44,,,0.00,0.52,0.22,ME2
213,,0.59,,0.46,0.19,0.50,,,,
214,ERG2_YEAST,,0.61,,0.22,,0.00,0.54,,
215,,0.58,,,0.18,,,0.52,,
216,ERG4_YEAST,0.36,,0.43,0.19,,0.00,,,
217,,0.32,0.47,,0.12,,,,,CYT
218,,,0.58,0.46,0.13,,,0.53,0.22,CYT
219,FDFT_YEAST,,0.68,,,0.50,,,,
220,,,,,0.40,1.00,,,0.22,ERL
221,EXG1_YEAST,,,,,0.50,,,,EXC
222,,0.57,0.61,0.45,0.26,,0.00,,,
223,,0.63,,0.42,,,0.00,,0.25,
224,COAC_YEAST,,,,0.18,0.50,0.00,0.50,,CYT
225,F16P_YEAST,,0.60,,,,0.00,0.53,0.22,
226,,,0.59,0.53,,0.50,,0.49,,
227,FCY2_YEAST,,0.35,,0.17,0.50,0.00,0.55,0.22,ME3
228,,,0.44,0.49,0.08,,0.00,0.48,0.49,
229,,,0.82,,,0.50,,0.39,0.22,
230,,,,,,0.50,,,0.22,
231,,,,0.44,0.21,0.50,,,,
232,,0.35,0.36,,0.17,0.50,,0.52,,
233,,0.74,,,0.25,0.50,,,,ME1
234,FKB3_YEAST,0.54,,,,,,0.59,0.67,
235,FPS1_YEAST,0.42,,,0.17,0.50,,0.50,0.26,
236,FRE1_YEAST,,0.77,,,0.50,0.00,,0.31,
237,YKW0_YEAST,0.81,0.90,0.39,,,,0.53,,ME2
238,,,0.40,,,,0.00,,,
239,SYFB_YEAST,,,,0.16,,,0.49,,CYT
240,,,,,,0.50,0.00,0.49,0.22,
241,,0.37,,,,,0.00,0.56,0.22,ME3
242,,0.69,0.60,,,,,0.55,0.22,CYT
243,,,0.56,,,,0.00,0.53,,
244,,,0.66,0.36,0.78,0.50,,0.49,0.50,
245,,0.51,0.58,,0.29,0.50,,,0.22,
246,GAC1_YEAST,0.55,0.66,,0.32,,0.00,,,
247,,,0.35,,0.21,,0.00,,,CYT
248,,0.44,,0.49,,,0.00,,0.27,
249,GAL7_YEAST,,0.50,,0.17,,,,0.26,CYT
250,,0.60,0.60,0.49,0.30,,0.00,,,
251,GAR1_YEAST,0.35,0.68,,,,0.00,,0.36,NUC
252,GBP2_YEAST,0.23,0.30,0.58,,,0.00,,,
253,E2BG_YEAST,,0.42,0.52,0.20,0.50,,0.50,0.25,CYT
254,IF2G_YEAST,0.51,0.35,,0.15,,0.00,,0.42,CYT
255,E2BD_YEAST,0.42,,,0.13,,0.00,0.50,,CYT
256,,,0.38,,,0.50,,,0.28,
257,,,0.65,0.52,,0.50,,0.46,0.31,
258,,0.41,,,0.11,0.50,0.00,,0.35,CYT
259,,,,0.50,,,0.00,,,CYT
260,E2BA_YEAST,,0.56,,0.17,0.50,0.00,,,CYT
261,GCN4_YEAST,0.56,,0.59,0.14,,,0.52,0.27,
262,GCN5_YEAST,0.31,0.31,,0.18,0.50,,0.52,0.29,
263,GCR1_YEAST,0.27,0.51,0.47,,,0.00,,0.28,
264,,0.54,,0.57,0.18,0.50,0.00,,0.25,
265,,,,,,,0.00,0.45,,NUC
266,GCY_YEAST,,0.40,,0.18,,,,0.22,CYT
267,GDA1_YEAST,,0.69,,,,,0.56,0.22,
268,DHE4_YEAST,0.38,,0.53,0.12,0.50,,,0.22,CYT
269,,0.59,,0.52,0.19,0.50,,0.55,0.27,
270,,,,0.45,,0.50,0.00,,0.22,CYT
271,,0.49,0.31,,,0.50,0.00,0.52,0.22,
272,,,,0.51,,0.50,0.00,0.51,,CYT
273,,,0.43,,0.15,0.50,,0.55,0.25,CYT
274,,0.49,,0.52,,,,,,CYT
275,,,,,0.18,,,0.51,0.22,
276,,0.44,,,0.18,,0.00,0.52,0.22,CYT
277,,,,,0.16,0.50,,,0.36,
278,,,,0.54,0.17,,,,0.36,CYT
279,,0.34,,,,,,,0.33,NUC
280,6PGD_YEAST,,,0.50,0.08,,0.00,,0.31,CYT
281,,,,0.38,0.15,0.50,,0.55,0.22,
282,GPDA_YEAST,0.44,0.51,,0.38,0.50,0.00,,,
283,,0.31,,,,,,0.49,,
284,,0.55,0.41,,,,,0.52,,CYT
285,,,0.34,,,0.50,0.00,,0.51,
286,,0.40,0.48,,,,,,,CYT
287,,0.58,,0.56,0.10,,0.00,,,
288,GSP2_YEAST,0.58,0.48,0.56,,0.50,0.00,0.46,0.25,NUC
289,,,0.45,0.48,0.24,,0.00,,,CYT
290,,,,,,0.50,,0.51,,
291,GTS1_YEAST,,0.60,,,0.50,,,0.43,NUC
292,,,,0.49,0.42,,,0.49,0.22,MIT
293,,0.38,0.49,0.61,,,,,0.22,
294,CYP1_YEAST,,0.48,,0.52,,0.00,0.54,0.63,
295,,0.47,,0.63,0.17,0.50,,,0.26,
296,HAP3_YEAST,,,,,,,,0.22,NUC
297,HAP4_YEAST,0.56,,,0.39,,0.00,,,
298,,,0.38,,0.16,0.50,0.00,0.51,,
299,,,,0.57,0.15,,,0.52,0.26,
300,HDF1_YEAST,,,,,0.50,0.00,0.57,,
301,HEM1_YEAST,,,0.50,,,,,,MIT
302,DCUP_YEAST,,,,,,0.00,,0.26,
303,HEMZ_YEAST,,,,0.62,,,0.46,0.22,MIT
304,HEM2_YEAST,,,0.47,0.15,0.50,0.00,0.58,,CYT
305,HEM3_YEAST,,,,,,0.00,0.56,0.22,CYT
306,,0.44,,0.62,0.14,0.50,,,0.37,
307,,0.37,,0.58,0.24,,,,,NUC
308,H3_YEAST,,,,,,,0.37,,
309,,0.39,0.39,,0.52,0.50,,0.37,0.16,
310,HIR2_YEAST,,0.57,,0.21,,,,0.42,NUC
311,,,,0.56,0.19,0.50,,0.54,,CYT
312,HMD1_YEAST,0.51,0.63,,,0.50,0.00,,0.27,ME3
313,MAT1_YEAST,,0.22,0.64,0.35,0.50,0.00,0.47,,
314,MAT2_YEAST,0.51,,,,,0.00,,,
315,MTA1_YEAST,,,0.59,0.17,0.50,0.00,,,
316,HOP1_YEAST,0.29,0.68,,,,0.00,,,NUC
317,HPR1_YEAST,0.50,,,0.15,0.50,0.00,,0.43,
318,,0.33,0.28,,0.24,,,,,
319,HR25_YEAST,,0.39,0.51,0.28,0.50,0.00,0.40,,NUC
320,,0.34,0.35,0.61,,0.50,,0.52,,NUC
321,,,0.53,,,,,,,
322,,,,,0.25,0.50,0.00,,0.22,ME3
323,,,0.56,,,,0.00,,,
324,HSP7_YEAST,0.38,,,0.75,0.50,,,0.26,
325,HS82_YEAST,,0.54,0.49,,,,0.54,0.47,CYT
326,,0.44,0.53,0.52,,,0.00,,,
327,H2A2_YEAST,0.44,,,,,,,0.22,NUC
328,,,,,0.17,,,0.52,,NUC
329,,0.34,0.34,0.61,0.18,,,0.52,0.32,
330,SYH_YEAST,0.51,,0.49,,0.50,,0.54,0.27,MIT
331,,,0.30,,,0.50,,,0.22,
332,HXKB_YEAST,0.41,0.43,,,0.50,,0.50,0.22,CYT
333,HXT1_YEAST,0.30,0.50,0.34,0.26,,0.00,,,
334,HXT2_YEAST,0.49,0.40,,0.26,0.50,0.00,0.50,0.22,
335,HXT4_YEAST,,0.44,,,0.50,,,0.22,ME3
336,,,0.57,0.30,,,0.00,0.51,0.22,
337,,0.45,,,0.17,,0.00,,0.22,
338,HXT8_YEAST,0.42,0.44,0.33,0.17,0.50,0.00,0.54,,ME3
339,,,,,0.10,,0.00,,,POX
340,,0.51,0.43,,0.18,0.50,,,0.22,
341,,0.55,,,0.46,0.50,,0.52,0.25,MIT
342,,,,,,,,0.52,0.26,CYT
343,THDH_YEAST,0.50,,0.45,,,0.00,0.49,0.22,
344,,,0.51,,,,,,0.22,MIT
345,IMP2_YEAST,0.35,0.49,,,0.50,0.00,,,
346,IATP_YEAST,0.47,,,0.45,0.50,0.00,,,MIT
347,,0.51,,0.43,,0.50,0.00,,,CYT
348,,0.45,,,,,0.00,0.44,0.45,
349,,,,0.60,0.25,,,,0.22,
350,IRA1_YEAST,0.47,,0.43,,0.50,0.00,,,ME3
351,IRA2_YEAST,,,,,,0.00,0.54,0.26,ME3
352,,0.49,,0.32,0.21,,,,,
353,ITR2_YEAST,,,0.35,0.33,0.50,,0.50,,
354,,0.42,0.32,0.61,,0.50,0.00,,0.27,
355,YJ13_YEAST,,,0.43,,0.50,,0.61,0.22,ME2
356,,0.50,0.45,,0.30,,,,,NUC
357,,,0.41,0.50,0.44,,,,,
358,,,,0.42,,0.50,,0.45,,ME3
359,YJ49_YEAST,0.70,,0.37,0.37,0.50,0.00,,0.31,ME1
360,YJ51_YEAST,,0.76,,0.37,,,,,ME2
361,YJ91_YEAST,0.47,,0.35,,,,0.54,,
362,JNM1_YEAST,0.42,,,,0.50,0.00,,,CYT
363,,,,0.41,,0.50,0.00,,,NUC
364,GR78_YEAST,,,0.33,,1.00,0.00,0.55,0.25,
365,KAR3_YEAST,,0.31,0.60,0.37,,,0.50,,
366,,,0.53,0.47,0.26,,0.00,0.53,,
367,,,,,,,0.00,,0.33,ME1
368,KEX2_YEAST,0.70,,,0.36,,,,,ME1
369,ODO1_YEAST,,0.51,,,0.50,0.00,0.47,0.25,
370,,,,0.54,0.56,0.50,,0.49,,
371,KHR1_YEAST,,,,,0.50,,,0.22,
372,KHS1_YEAST,,0.77,,,0.50,0.00,,0.22,
373,KIN1_YEAST,,0.43,0.45,0.17,0.50,0.00,,0.37,ME3
374,KIN2_YEAST,0.36,0.35,0.47,,,,,,
375,,0.57,0.49,,,,,,0.22,
376,,0.43,0.52,0.53,,1.00,,0.49,,
377,KIP2_YEAST,0.38,0.49,0.54,,0.50,,0.50,,CYT
378,KRE1_YEAST,,0.87,,0.54,0.50,0.00,,,
379,,,0.56,,0.18,0.50,0.00,,0.22,CYT
380,,0.89,,0.60,0.49,,0.00,,,
381,,0.86,,0.50,0.37,1.00,,,0.32,
382,KRE6_YEAST,0.37,0.55,0.29,0.32,,0.00,,0.22,
383,,,0.83,0.57,,,,,0.22,
384,SYKC_YEAST,0.43,,0.54,0.14,0.50,,0.50,0.31,
385,KSS1_YEAST,,,,,,0.00,0.54,,
386,,0.76,0.74,,,0.50,,,,ME2
387,KTR3_YEAST,,0.76,0.40,0.37,,,0.54,,
388,KTR4_YEAST,0.94,0.60,0.33,0.49,0.50,,,0.22,
389,MSF1_YEAST,0.36,,0.57,,0.50,,0.42,0.22,
390,LAG1_YEAST,0.42,,,,,0.00,,,ME3
391,BLH1_YEAST,0.52,,0.58,0.55,0.50,0.00,0.48,0.22,CYT
392,AMPL_YEAST,0.42,,0.48,0.16,0.50,0.00,,,VAC
393,ODP2_YEAST,0.48,0.57,0.52,,,0.00,0.51,,
394,LCB1_YEAST,,,,,0.50,0.00,,,
395,,,0.34,0.46,0.19,0.50,0.00,0.52,,ME2
396,LEU2_YEAST,,0.43,0.47,0.19,0.50,0.00,0.52,,
397,LEU3_YEAST,0.54,0.54,,,0.50,0.00,0.56,0.22,CYT
398,LEUR_YEAST,,0.41,0.44,,0.50,0.00,,,
399,LGT3_YEAST,,0.40,0.38,0.18,0.50,,,0.22,
400,,0.68,0.50,,,0.50,,0.46,,
401,LOS1_YEAST,0.53,,0.47,,,0.00,0.53,,
402,DLDH_YEAST,0.48,,,,0.50,0.00,0.55,0.22,
403,LYP1_YEAST,0.46,0.14,,,0.50,,,0.25,ME3
404,MAD1_YEAST,,0.64,0.56,0.20,,0.00,,,
405,MAG_YEAST,,0.32,,0.17,0.50,,,0.25,
406,,0.78,,0.47,0.30,,0.00,,0.47,
407,,0.49,0.62,,0.18,,,0.46,,
408,MAK3_YEAST,,0.34,0.62,0.19,,0.00,,0.22,CYT
409,MA3T_YEAST,0.39,,,,,,,0.26,
410,MA3S_YEAST,,0.37,0.56,0.15,,0.00,0.50,0.27,CYT
411,MA3R_YEAST,,,,0.28,,,,,NUC
412,,,0.37,,0.23,0.50,0.00,,,ME3
413,,0.33,0.38,0.53,0.26,0.50,,0.52,0.27,NUC
414,,,0.51,,0.24,0.50,0.00,,0.22,CYT
415,,0.50,0.62,,0.66,,0.00,,,MIT
416,MPP1_YEAST,,,0.54,0.48,,,,,
417,,,0.58,0.42,,0.50,0.00,0.48,,
418,,0.41,,,,0.50,0.00,0.57,0.22,MIT
419,,0.81,0.65,0.52,0.41,0.50,0.00,0.57,,MIT
420,,0.50,0.49,0.52,,0.50,,,,NUC
421,MCM1_YEAST,,0.48,,0.12,0.50,,0.00,,NUC
422,,,0.51,,0.11,,0.00,,0.41,NUC
423,MDHM_YEAST,0.58,,,,,,0.57,,
424,,,,,0.16,,,,0.22,CYT
425,MDJ1_YEAST,,,0.53,0.52,0.50,0.00,,,
426,,,0.47,0.55,,0.50,0.00,,,MIT
427,,0.46,0.57,,0.28,0.50,0.00,0.52,,
428,,0.49,,,0.63,,0.00,0.52,,MIT
429,MEIX_YEAST,0.70,,,0.22,0.50,0.00,0.51,,
430,,,0.68,0.49,,,,,,EXC
431,,,0.60,,0.21,0.50,,0.52,0.22,
432,MER1_YEAST,,0.49,0.45,0.18,,,0.49,,NUC
433,,,,,,,0.00,0.48,,NUC
434,,,0.44,0.42,,,0.00,0.54,,CYT
435,,,,0.48,0.18,,,0.46,,
436,,0.34,,0.54,,,0.00,,,CYT
437,MT28_YEAST,,0.83,0.55,,0.50,0.00,,0.40,
438,MET4_YEAST,0.55,,0.50,,0.50,,,,
439,,,,0.54,,,,,0.22,
440,MFA3_YEAST,,0.81,0.55,,,0.00,0.42,,EXC
441,GRPE_YEAST,0.45,0.48,,0.67,0.50,,0.48,,MIT
442,MGM1_YEAST,0.66,,0.52,0.44,,0.00,0.56,0.27,
443,,0.50,,0.59,,,0.00,0.49,,MIT
444,,0.54,0.52,,,0.50,0.00,0.55,,
445,MIF2_YEAST,0.37,,,0.16,0.50,,0.53,,NUC
446,,,0.39,0.59,0.13,0.50,,,,
447,,,0.47,0.54,0.55,0.50,0.00,,0.65,MIT
448,C1TM_YEAST,0.45,,0.47,,,0.00,,,
449,MLH1_YEAST,0.66,0.54,0.49,,0.50,0.00,,,NUC
450,MLP1_YEAST,0.46,,,,,0.00,0.47,,
451,MASY_YEAST,,,,0.22,,,0.50,,
452,MNN1_YEAST,,,0.32,0.54,0.50,0.00,0.51,,ME2
453,MNN9_YEAST,0.74,,0.35,0.36,,,,,ME2
454,MOT1_YEAST,,,,0.34,0.50,,,0.43,NUC
455,,0.40,0.68,0.50,,,,,0.36,
456,MR11_YEAST,,,,,,,0.53,,
457,RF1M_YEAST,0.60,0.62,0.54,,,0.00,,0.22,MIT
458,,,0.42,0.56,0.38,,0.00,,,
459,RT02_YEAST,0.57,,,,,,0.48,,MIT
460,,0.52,,,,0.50,,0.50,,MIT
461,RT04_YEAST,0.42,0.53,,,0.50,,0.47,0.22,MIT
462,,,,0.64,0.36,,,0.49,0.22,
463,,,0.51,0.60,,,0.83,0.52,0.24,MIT
464,,,0.38,,0.14,,0.00,,0.22,MIT
465,,0.60,0.57,,,,0.00,0.47,,
466,,0.41,0.52,0.53,0.41,0.50,0.00,0.39,0.33,
467,,,,,0.40,0.50,,,,
468,,0.44,,0.67,0.35,,0.00,,,
469,,0.57,,0.55,,0.50,,0.44,0.21,
470,,0.57,0.58,,0.35,0.50,,,0.22,MIT
471,RM04_YEAST,,0.38,0.56,,0.50,,0.48,,
472,,0.53,,,0.35,0.50,0.00,0.50,0.22,MIT
