51,12.72,1.1,2.28,16.0,101.0,2.05,1.09,0.36,0.41,3.27,1.25,1.67,680.0,2.0
52,12.64,1.36,2.02,16.8,82.8,2.02,1.41,0.53,0.62,5.75,0.98,2.6,450.0,2.0
53,13.67,1.25,1.92,17.45,94.0,2.1,1.93,0.32,1.13,3.8,0.96,2.46,630.0,2.0
54,12.37,1.13,2.16,19.0,87.0,3.5,3.1,0.19,1.87,4.45,1.22,2.66,420.0,2.0
55,13.11,1.01,1.7,16.55,78.0,2.98,3.18,0.3,2.28,5.3,1.12,3.18,502.0,1.0
56,12.37,1.17,1.92,19.6,78.0,2.11,2.0,0.27,1.04,4.68,1.12,3.48,510.0,2.0
57,13.34,0.94,2.36,17.0,110.0,2.53,1.3,0.34,0.42,3.17,1.02,1.93,750.0,2.0
58,12.21,1.19,1.75,18.48,151.0,1.85,1.28,0.33,2.5,2.85,1.28,3.07,718.0,2.0
59,12.29,1.61,2.21,20.4,103.0,1.84,1.02,0.37,1.46,3.05,0.9059999999999999,2.6,733.4,2.0
60,13.49,1.66,2.24,24.0,87.0,1.88,0.94,0.27,1.03,3.74,0.98,2.78,721.9,3.0
61,12.99,1.67,2.6,30.0,139.0,2.77,2.89,0.21,1.96,3.35,1.31,3.5,725.0,2.0
62,11.96,1.09,2.32,21.0,103.9,3.38,2.14,0.13,1.65,3.21,0.99,3.13,754.5,2.0
63,11.66,1.88,1.92,16.0,97.0,1.61,1.57,0.34,1.15,3.8,0.96,2.14,428.0,2.0
64,13.03,0.9,1.71,16.0,86.0,1.95,2.03,0.24,1.23,4.6,1.19,2.48,392.0,2.0
65,12.39,2.89,2.23,19.22,112.0,1.72,1.32,0.35,0.95,2.65,0.96,2.52,733.4,2.0
66,12.33,0.99,1.95,14.8,136.0,1.9,1.85,0.27,2.76,3.4,1.06,2.31,750.0,2.0
67,12.7,3.87,2.6,23.0,101.0,2.83,2.55,0.43,1.95,2.57,1.19,3.13,463.0,2.0
68,12.08,1.13,2.51,24.0,108.7,2.0,1.58,0.4,1.4,2.2,1.31,2.72,670.1,2.0
69,13.05,3.86,2.31,22.5,85.0,1.65,1.59,0.61,1.57,4.51,0.84,2.01,515.0,2.0
70,11.65,1.67,2.44,26.0,88.0,1.92,1.61,0.43,1.34,2.6,1.36,2.66,562.0,2.0
71,11.64,1.78,2.46,21.6,84.0,1.95,1.69,0.48,1.47,2.8,1.0,2.65,680.0,2.0
72,12.08,2.36,2.3,23.6,70.0,1.94,1.59,0.42,1.43,1.74,0.95,3.21,625.0,2.0
73,12.08,1.83,2.32,18.5,81.0,1.6,1.5,0.52,1.64,4.92,1.08,2.27,480.0,2.0
74,12.0,1.51,2.42,19.85,86.0,1.45,1.25,0.5,1.63,3.6,1.05,2.65,450.0,2.0
75,12.29,2.83,2.22,18.0,88.0,2.45,2.25,0.25,1.99,2.15,1.15,3.3,290.0,2.0
76,12.47,1.52,2.2,18.6,162.0,2.5,2.27,0.32,1.9,2.6,1.16,2.63,937.0,2.0
77,11.81,2.12,2.74,21.5,134.0,1.6,0.99,0.43,1.38,2.5,0.95,2.26,625.0,2.0
78,12.29,1.41,1.98,16.0,85.0,2.55,2.5,0.32,1.77,2.9,1.23,2.74,428.0,2.0
79,12.37,1.07,2.1,18.5,88.0,3.52,3.75,0.24,2.35,4.5,1.04,2.77,774.0,2.0
80,12.29,3.17,2.21,18.0,88.0,2.85,2.5,0.45,2.81,2.3,1.42,2.83,406.0,2.0
81,12.37,2.08,2.53,22.45,97.0,2.23,2.15,0.43,1.4,4.88,0.95,2.96,715.2,2.0
82,12.1,2.45,2.48,21.0,98.0,2.56,2.57,0.34,1.55,2.8,0.8,3.38,438.0,2.0
83,12.54,1.72,1.88,19.5,86.0,2.5,1.64,0.37,1.35,2.06,0.94,2.44,415.0,2.0
84,12.51,1.73,1.98,17.76,85.0,2.2,2.0,0.32,1.48,2.94,1.04,2.61,672.0,2.0
85,12.42,2.55,2.27,22.0,90.0,1.68,1.45,0.66,1.42,2.7,0.86,2.6,745.3,2.0
86,12.72,2.48,2.28,22.5,84.0,1.97,1.76,0.5,1.63,3.3,0.88,2.42,745.3,2.0
87,12.22,2.72,1.94,19.41,92.0,2.36,2.04,0.39,1.51,2.7,0.86,3.02,312.0,2.0
88,11.61,1.35,2.7,20.0,94.0,2.74,2.92,0.29,2.49,2.65,0.96,3.26,680.0,2.0
89,12.68,2.43,2.17,21.0,88.8,2.46,2.27,0.26,1.52,4.32,0.9,2.62,325.0,2.0
90,12.54,0.74,2.5,21.0,91.6,2.48,2.01,0.42,1.44,4.9,1.1,2.64,434.0,2.0
91,12.09,1.39,2.5,20.97,91.9,2.46,2.29,0.43,1.44,2.9,0.93,2.63,385.0,2.0
92,12.42,1.61,2.19,22.5,86.0,2.0,1.52,0.34,1.31,2.06,0.96,2.96,345.0,2.0
93,12.0,3.43,2.33,19.0,87.0,2.0,1.64,0.37,1.87,4.34,0.95,3.05,719.0,2.0
94,11.45,3.02,2.42,20.0,96.0,2.9,2.79,0.32,1.83,4.88,0.8,2.66,625.0,2.0
95,11.56,2.05,3.23,28.5,119.0,3.18,5.08,0.43,1.87,6.0,0.93,2.65,465.0,2.0
96,12.42,4.43,2.73,22.9,102.0,2.2,2.13,0.43,1.71,2.08,0.92,3.12,365.0,2.0
97,11.87,3.11,2.39,19.94,82.0,2.86,3.03,0.26,2.91,2.8,0.75,3.64,380.0,2.0
98,12.07,2.16,2.17,21.0,85.0,2.6,2.65,0.31,1.35,2.76,0.86,2.62,734.6,2.0
99,11.79,2.13,2.65,28.5,92.0,2.13,2.09,0.58,1.76,3.0,0.95,2.64,731.3,2.0
100,12.18,1.63,2.33,24.5,93.1,2.46,2.45,0.4,1.71,2.12,0.96,2.78,342.0,2.0
101,12.86,1.35,2.36,18.0,122.0,1.51,1.25,0.21,0.94,4.1,0.96,1.29,630.0,3.0
102,12.88,2.99,2.4,22.4,104.0,1.3,1.22,0.29,0.83,5.4,0.74,2.62,530.0,3.0
103,12.81,3.01,2.4,24.0,98.0,1.15,1.09,0.27,0.83,5.7,0.66,2.62,560.0,3.0
104,12.6,2.46,2.2,20.94,94.0,1.62,0.66,0.63,0.94,7.1,0.73,1.58,766.0,3.0
105,12.53,2.59,2.64,26.85,96.0,1.79,0.6,0.63,1.1,5.0,0.82,1.69,731.3,3.0
106,13.49,3.59,2.19,19.5,88.0,1.68,0.48,0.44,1.06,5.7,0.96,1.82,580.0,3.0
107,12.84,2.96,2.61,24.0,101.0,2.32,0.6,0.53,1.31,4.92,0.89,2.15,590.0,3.0
108,13.36,2.56,2.36,20.0,89.0,1.67,0.5,0.45,0.64,5.6,0.7,2.47,780.0,3.0
109,13.62,3.35,2.33,20.0,92.0,2.0,0.68,0.47,1.02,4.4,0.91,2.05,550.0,3.0
110,12.25,3.44,2.33,21.95,112.0,1.38,0.78,0.29,1.14,8.21,0.65,2.0,855.0,3.0
111,13.16,3.57,2.15,21.0,102.0,1.5,0.55,0.43,1.3,4.0,0.96,2.6,830.0,3.0
112,13.88,5.04,2.23,20.0,80.0,0.98,0.91,0.4,0.68,4.9,0.58,2.6,415.0,3.0
113,12.87,4.61,2.48,21.5,86.0,1.7,0.69,0.44,1.21,7.65,0.54,1.86,625.0,3.0
114,13.32,3.24,2.38,20.89,106.4,1.93,0.76,0.45,1.25,8.42,0.55,1.62,650.0,3.0
115,13.0,3.9,2.36,21.9,113.0,1.51,1.39,0.36,1.14,9.4,0.57,1.33,550.0,3.0
116,13.5,3.66,2.62,23.2,123.0,1.4,1.57,0.36,1.25,8.6,0.59,1.3,500.0,3.0
117,12.79,2.67,2.36,22.0,109.3,1.48,1.07,0.24,1.26,10.8,0.48,1.47,480.0,3.0
118,13.11,1.9,2.75,25.5,116.0,2.2,1.28,0.48,1.56,7.1,0.95,1.33,425.0,3.0
119,12.58,1.29,2.1,20.0,103.0,1.48,0.58,0.53,1.4,4.91,0.58,1.55,640.0,3.0
120,12.89,2.92,2.32,22.0,93.0,1.74,0.63,0.61,1.55,7.9,0.6,1.48,725.0,3.0
121,12.97,4.12,2.38,19.5,99.6,1.8,0.83,0.48,1.56,9.01,0.95,1.64,480.0,3.0
122,13.15,3.64,2.37,20.9,112.7,1.56,1.11,0.39,1.3,9.41,0.59,2.21,673.2,3.0
123,13.48,1.67,2.39,22.5,89.0,1.78,1.1,0.52,2.29,11.75,0.57,1.78,620.0,3.0
124,12.36,3.83,2.51,21.0,103.5,2.3,0.92,0.41,1.04,7.65,0.56,1.58,735.0,3.0
125,12.96,3.45,2.35,18.5,106.0,1.75,0.7,0.43,1.18,5.28,0.95,2.48,675.0,3.0
126,13.78,2.76,2.3,22.0,90.0,1.35,0.68,0.41,1.03,9.58,0.7,2.48,615.0,3.0
127,13.45,3.7,2.6,23.0,111.0,1.87,0.92,0.43,1.46,10.68,0.85,1.56,695.0,3.0
128,12.77,2.39,2.28,19.5,86.0,1.39,0.51,0.48,0.64,9.899999000000001,0.57,1.63,470.0,3.0
129,14.16,2.51,2.48,21.3,91.0,1.68,0.7,0.44,1.24,9.7,0.62,1.71,755.5,3.0
130,12.94,5.65,2.45,20.5,97.5,1.68,0.61,0.55,1.39,7.7,0.64,1.74,740.0,3.0
131,13.4,3.91,2.48,23.0,102.0,1.8,0.75,0.43,1.28,7.3,0.95,1.56,731.5,3.0
132,13.27,2.92,2.26,20.0,120.0,1.61,0.69,0.43,1.35,10.2,0.59,1.56,835.0,3.0
133,13.17,2.59,2.37,20.9,120.0,1.65,0.68,0.54,1.46,9.3,0.6,1.62,840.0,3.0
